ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
ADCT,,0.2411620185621099,-0.5441800072777588,,0.2843903124748976,0.9556239715483836,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ADEA,-0.7802734375,-0.4823967398198896,0.2422445196087956,,0.0415024471602021,,108.319,2025-08-25,2026-02-21T18:27:00.750185+00:00
ADI,0.7777777777777777,0.4129302483285031,0.0015045837340668,,0.0152121223820728,0.6213651961499097,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ADM,-0.8520710059171598,-0.0306480986779749,0.1106608066938706,,0.0097637093178778,0.0647264480771047,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ADNT,,0.1457267586435557,0.0028108359095102,,0.0201680672268907,0.0633520449077786,126.419,2025-08-25,2026-02-21T18:27:00.750185+00:00
ADPT,,0.5391597033649398,0.0177067570761699,,-0.142524079525031,0.6943052701302671,93.491,2025-08-25,2026-02-21T18:27:00.750185+00:00
ADT,-0.1900000000000001,0.0427456764319233,0.0097766917337689,,0.0451385330680424,0.805610570031118,216.34,2025-08-25,2026-02-21T18:27:00.750185+00:00
ADUR,,2.8323274226503945,-0.4843610128538012,,-0.3151844619621642,,0.823,2025-08-25,2026-02-21T18:27:00.750185+00:00
ADUS,0.2536087976976151,0.3829891078575671,-0.1017639817704285,,0.0215803823246765,0.325881474231849,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ADX,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AEE,0.7205262270197332,0.3093207371185151,-0.0212388493461257,,0.0223323046938444,0.4178298063935164,147.125,2025-08-25,2026-02-21T18:27:00.750185+00:00
AEF,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AEG,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AEHR,,0.0967863930404724,-0.5912153855861835,,-0.0235938504610526,0.3032152743274895,7.771,2025-08-25,2026-02-21T18:27:00.750185+00:00
AEI,,-0.9848956397952996,0.9092276655839224,,-0.1129083401690188,0.2328706543083382,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AEIS,-0.7302445766480379,0.1295934320613736,0.1172072575696698,,0.0200429491768074,0.3701019252548131,49.824,2025-08-25,2026-02-21T18:27:00.750185+00:00
AEM,3.405842564454465,0.6037772975095996,0.0309576705560346,,0.0474087463112985,0.5859015710018923,1.299,2025-08-25,2026-02-21T18:27:00.750185+00:00
AENT,15.0,-0.6653061609374277,0.5278491057330746,,0.0557923698436379,0.1579187705817782,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AENTW,,-0.6653061609374277,0.5278491057330746,,0.0557923698436379,0.1579187705817782,91.188,2025-08-25,2026-02-21T18:27:00.750185+00:00
AEP,0.6185493827160491,0.1732612754737035,-0.2322544848490551,,0.0410363193856269,0.6201812498771354,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AER,12.219750164365548,-0.1710431423469092,-0.0939036508612405,,0.0701623523610393,0.320346818235783,238.421,2025-08-25,2026-02-21T18:27:00.750185+00:00
AES,,-0.0709435200133493,-0.0121112584419738,,-0.0281982784208964,0.1586690017513135,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AFG,-0.5332810508773651,-0.1926793448671666,0.1891981941838412,,0.0385296722763507,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AFJK,-0.2343749999999997,,,,0.0102028540189514,,210734.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
AFL,-0.8946598953524161,-0.4114224677223146,0.5934999189342685,,0.0220220588235294,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AFRM,-0.2438563327032136,0.0233018212535849,0.2152008939757659,,0.0225623320101048,0.6771571067197464,258.872,2025-08-25,2026-02-21T18:27:00.750185+00:00
AG,14640.0,1.3323601392757365,-0.3429730852668142,,0.0226587451767217,0.1864229429674455,9.73,2025-08-25,2026-02-21T18:27:00.750185+00:00
AGCO,825538.1257809242,-0.1671296196728592,0.5748733662160298,,0.0755187717404342,0.249943074003795,57.227,2025-08-25,2026-02-21T18:27:00.750185+00:00
AGD,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AGI,2.2743764172335603,0.359662735463617,0.4298062831325205,,0.0424726885158539,0.5419899589228663,5.016,2025-08-25,2026-02-21T18:27:00.750185+00:00
AGIO,,0.3473735569937002,0.6141096473586773,,-0.081792991154061,0.8633480529907668,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AGM,-0.0637452243561332,0.0273763995955536,0.1607913771390715,,0.0355091312802441,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AGX,0.2681600519438354,0.0458434980210591,0.3945915058619897,,0.0897180906260809,0.1861968596341427,0.626,2025-08-25,2026-02-21T18:27:00.750185+00:00
AGYS,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AHG,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AHR,,-0.0008731556702233,0.0074520224916906,,0.0040925288218035,0.2142255434532159,62.42,2025-08-25,2026-02-21T18:27:00.750185+00:00
AIG,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AIMD,,-0.9999962842276788,,,-0.3569926065208245,0.7990564014582886,109.508,2025-08-25,2026-02-21T18:27:00.750185+00:00
AIR,,0.2093267224549548,0.1240180427360491,,0.0280620666886761,0.1990722332670642,66.891,2025-08-25,2026-02-21T18:27:00.750185+00:00
AIRS,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AIRT,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AIRTP,,-0.1719186953233465,0.2171850143946916,,0.3533477321814255,0.2242415690701284,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AIT,0.3725249908089842,0.3028081261502648,-0.0376754162658738,,0.0584629063387764,0.3059751945326725,30.532,2025-08-25,2026-02-21T18:27:00.750185+00:00
AIZ,0.388378102277507,0.0348252153193688,0.0373762069585791,,0.0427934891334,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AIZN,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AKBA,,0.8051818307245395,-0.1435345846993032,,0.0084519572953736,0.8412248687411961,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AKO.A,-0.8707590599798851,-0.4698131914569448,-0.0450415553901866,,0.0347539464645399,0.3791097607263126,96.979,2025-08-25,2026-02-21T18:27:00.750185+00:00
AKO.B,-0.8707590599798851,-0.4698131914569448,-0.0450415553901866,,0.0347539464645399,0.3791097607263126,96.979,2025-08-25,2026-02-21T18:27:00.750185+00:00
AL,15.096530701117723,0.0534410173030486,-0.0445318453940211,,0.0468331932797121,0.2983766482254925,232.866,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALAB,3.290816326530611,0.8502639820152922,0.0737043082260924,,0.0450985019115728,0.7584368894099257,2.577,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALAR,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALB,,0.1659475306817157,0.3607454343731709,,0.0022359203033125,0.1480279580629056,33.954,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALCO,,-0.7533625951936271,-0.5976535890278624,,-0.1636877858427831,-3.3439809296781884,81.847,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALCY,,,,,-0.0481771251998931,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALDFU,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALEC,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALEX,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALF,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALFUU,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALG,0.2166184678295784,0.1828495154023759,0.0573316972666584,,0.0278878532826009,0.2584084395797391,19.899,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALGM,,0.3076998442794432,-0.0291865733411635,,-0.0143358337316412,0.4488680219266979,31.956,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALHC,,1.0962540057824244,-0.2265242207360589,,0.1111394865464967,0.1315370614052367,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALL,0.2047158241789017,0.0251221739767255,0.0222356330689098,,0.0878054873225363,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALLE,0.2571166207529847,0.168118398939536,0.0889537343875441,,0.0893926672264203,0.4564579256360078,104.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALLT,,-0.0674796691111456,0.1094251855659785,,-0.0169479627345387,0.7205521599933474,419398.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALLY,15.0,0.0387613600127549,0.517372557997558,,0.0241974290231662,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALMS,,-0.9994474874459532,,,0.1222289301852153,,9.823,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALMU,,-0.3327380377626855,0.2707406293418944,,-0.047963459604425,0.5657657315572837,2.779,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALNT,5.840236686390533,0.3087089964510723,-0.0374445484897494,,0.019431817395576,0.3321153763487082,72.6,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALNY,,0.7012978200717559,0.3003677881776732,,-0.2644827627488617,0.8152319601286822,376.19,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALRS,35.0,0.1919980979660103,0.0731037943732237,,0.037987076928848,,122976.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALTG,,-0.0667066875810473,0.2883615896434822,,-0.1389521640091116,0.2541562759767248,42096.55,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALTI,,-0.0074868248903355,-0.1703678581175751,,-0.03554410404405,0.1604833700378338,7.276,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALV,-0.5145057232049948,0.0763269318893844,0.0672800668085398,,0.0676387201296071,0.1845983787767133,89.775,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALX,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ALXO,,,,,-0.4028409531941318,,34.837,2025-08-25,2026-02-21T18:27:00.750185+00:00
AM,0.2778827977315687,0.1214216208518792,0.0344799093550343,,0.059650117922438,0.6467599183016649,163.411,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMBA,,0.2923886069902137,0.0901452669705131,,-0.0346822313189481,0.5887384699144601,2.312,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMBO,198.83677685950417,0.7672081722873201,,,0.2058925878668367,0.5332610267534346,111.842,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMBP,,0.4824845503405051,0.0863884745852197,,-0.0153374233128834,0.127147766323024,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMCI,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMD,2.46730083234245,0.0070638801995004,0.0619359790214233,,0.0146149333780273,0.3980481457384515,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMG,-0.6761187124066363,-0.1151158412209896,0.0459857913076514,,0.0260289622379349,0.4653284671532847,64.535,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMKR,-0.738236884802596,-0.1393052501271775,0.3324082177645798,,0.012964380057864,0.1203506436450636,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMLX,,,,,-0.2468652644495672,,1.788,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMPG,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMPX,,1.2561351704840105,0.2103406858094745,,-0.0831006862003287,0.0889360854848344,36.537,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMRC,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMRN,,0.3630092176159414,1.056862606679048,,-0.0304114220818886,0.6923468195378122,1.968,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMRX,8.378906250000005,-0.0163863936223843,0.0898733196758283,,-0.199941133448688,0.3950998470686314,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMSC,7.027777777777779,0.3886536121103185,2.6692862381549887e-05,,0.0201851607247925,0.3384421902208464,2.12,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMT,-0.9113688013519026,0.0632235820802504,0.0190453061978377,,0.0987933634992458,0.737827857931402,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMTM,-0.3600000000000001,0.0866963874369959,-0.001903942355619,,0.0022431583669807,0.1033417579331648,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMTX,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMX,5.084444444444445,-0.0264587083502747,0.0282201349557902,,0.050084965968657,0.6232521333704044,172.8,2025-08-25,2026-02-21T18:27:00.750185+00:00
AMZN,-0.1841831425598337,-0.2025153922071018,0.2483793933902832,,0.0544198936409257,0.5181393185531479,43.435,2025-08-25,2026-02-21T18:27:00.750185+00:00
AN,-0.7627638228299644,-0.0651159393604378,0.1149271163282902,,0.0349868394411824,0.1828687772424868,436.91,2025-08-25,2026-02-21T18:27:00.750185+00:00
ANDE,-0.9691742905425093,0.0081693143233601,0.3278793482985332,,0.0057585372128152,0.0505174163844216,75.377,2025-08-25,2026-02-21T18:27:00.750185+00:00
ANEB,,,,,-0.1839802064311942,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ANET,0.27471383975026,0.3044504427265422,0.0612387070220876,,0.0815293167975343,0.6524854862119013,0.179,2025-08-25,2026-02-21T18:27:00.750185+00:00
ANIP,-0.9259007793711428,0.2301653921245723,0.0379258273243547,,0.0185200831009928,0.6469950939343618,124.863,2025-08-25,2026-02-21T18:27:00.750185+00:00
ANIX,,,,,-0.1360650798433263,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ANRO,,,,,-0.143470651152238,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ANSC,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AOD,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AORT,,0.3478592448804862,0.1242229531634822,,0.0032031283489957,0.6471692100697518,57.674,2025-08-25,2026-02-21T18:27:00.750185+00:00
AOS,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AP,,0.2556359704677258,0.0517930779138264,,-0.117017373131471,0.1867573206959966,247157.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
APAM,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
APEI,,-0.0163121877932387,-0.0135349226981027,,0.0165148398471936,0.5181856161606232,59.514,2025-08-25,2026-02-21T18:27:00.750185+00:00
APG,3.4763343211469024,0.1434400680733898,0.2339528592626769,,0.0242825607064017,0.3090452261306532,93.162,2025-08-25,2026-02-21T18:27:00.750185+00:00
APH,1.1246768170066077,0.7124502773819625,0.0602295386673268,,0.0947366593456199,0.3633966338070545,118.935,2025-08-25,2026-02-21T18:27:00.750185+00:00
APLD,,,-2.0926416298225607,,-0.0829018896208923,-0.8351651651651651,125.912,2025-08-25,2026-02-21T18:27:00.750185+00:00
APP,0.9085502355574864,-0.1592236764613964,-0.2328291867725408,,0.7021780834476453,0.8768019803710654,171.801,2025-08-25,2026-02-21T18:27:00.750185+00:00
APPF,-0.874089490114464,0.3379191233194025,0.0131712121440155,,0.0789648104010569,0.6441600339594609,7.033,2025-08-25,2026-02-21T18:27:00.750185+00:00
APTV,1.493074792243768,0.1264445941298451,0.0960890596176975,,0.0405572755417956,0.1914362519201229,,2025-08-25,2026-02-21T18:27:00.750185+00:00
APWC,-0.937495723242468,0.0779220834720813,-0.1811358248839937,,0.0035662061859486,0.0678297322427623,,2025-08-25,2026-02-21T18:27:00.750185+00:00
APYX,,-0.3605174034709781,0.5429873034369556,,-0.5208879084516752,0.62279082036402,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AQN,-0.99609375,-0.1855161878101366,-0.4216617005944308,,0.0051473729175566,0.7639257294429708,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AQST,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AREC,,-0.928794380520758,-0.2274946204159263,,0.0956203486871111,-18.479480989740495,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARES,-0.5918209876543209,0.1500070365658312,0.3751896246345422,,0.0314230422957698,0.5232237239728381,147.431,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARGX,10.869150121121688,0.648104045717457,0.1281242586964526,,0.0402506532417985,0.8831734638872274,0.708,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARIS,,0.8136356692495839,0.2488475353757773,,-0.0262928170519741,0.4794795926391947,36.509,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARL,0.0,0.0202023532608923,0.0152331925461659,,0.0046514229866183,0.4625822368421052,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARLO,,0.1330132568894806,0.1074474919155593,,0.0264132438236636,0.4487848228430122,6.852,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARMK,-0.5207100591715976,0.0329398129393903,0.1410497526995134,,0.023274951680068,0.0799982535208953,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARMP,,,,,0.2344503114973454,,52267.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
AROW,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARQ,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARQQ,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARQT,,0.3045122564298497,0.3150674639452921,,-0.1143091513520514,0.9080781311346684,71.976,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARRY,8144.0625,0.7322164231218895,0.0994650837667965,,0.1184303097496543,0.2681183625356459,180.786,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARTNA,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARTW,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ARW,2.7253150653254705,0.0832442377278033,0.1767834658114552,,0.0296419735739016,0.1119608092246555,50.285,2025-08-25,2026-02-21T18:27:00.750185+00:00
AS,0.0,-0.428591572213913,-0.0607437588853841,,0.0033048846922099,0.5847286257380895,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASA,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASB,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASC,2.3611111111111116,-0.2287786717197086,0.0716859618478252,,0.0148583741078242,0.288704438830747,20.316,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASGI,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASLE,11.959999999999996,0.2846565871028046,0.9382689929379756,,0.0206173421300659,0.3290774990221825,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASM,-0.5555555555555555,-0.2002144963452244,0.3850865817534838,,0.0197826942869181,0.4688832836505389,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASMB,,0.711946555861366,-0.2583004316451165,,-0.5634254143646409,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASND,,-0.1741856122262821,0.9850393551095356,,0.2071471221717527,0.8010250245183334,706080.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASO,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASPI,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASPS,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASR,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASRV,,0.0724503073062086,0.0268817755565093,,-0.0025423499607828,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASTE,-0.3875236294896031,-0.1534974899325735,0.0851834939190525,,0.0247444065787524,0.267332727823191,189501.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASTS,,-0.6367392606784308,1.2356795756954346,,-0.1145925205996525,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ASYS,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATAI,,-0.9542918137793543,311.46237942122184,,-0.192913495387441,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATAT,0.6345136997276075,0.4030847598299221,0.380779088630678,,0.1286741645283202,0.4556425657339595,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATEC,,0.101447240287305,0.1397870409318349,,-1.7308485128938622,0.6957972233001337,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATGE,-0.4710743801652892,0.0423255740451355,-0.0601326059843673,,0.037814630743744,0.5648055374464567,521844.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATHE,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATI,-0.4454504300588502,-0.0543279203366016,0.0206370627928922,,0.0577606974876677,0.2126446860750613,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATLC,0.4136648273296543,0.0207833161957322,0.0460359714001498,,0.0542724968224325,,71268.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATLCL,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATLN,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATLO,0.7100591715976332,0.1926257064784389,-0.0066270878108243,,0.0233695455087059,,30105.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATMU,1.25,0.2433867583963207,0.0647391486715167,,0.1893771735693961,0.288864388092613,161.955,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATNI,,0.0083475427765604,0.0181338489639842,,-0.0153165663510776,0.5623386651958081,109.855,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATNM,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATO,-0.729413420740413,-0.4912832763712275,-1.2285617387103425,,0.0139273312586033,0.6710198456318388,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATRA,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATRO,-0.9994397955253668,-0.03669549600984,0.0063781191182501,,0.0048385136851872,0.2580980857737519,696416.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
ATYR,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AU,0.6423791120746538,0.9520081632653064,0.1238282512189796,,0.090210355987055,0.4895705521472392,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AUBN,0.3353086419753088,0.0833149357053675,0.0465782931073537,,0.0212963716001905,,2131.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
AUPH,255.0,0.3674780065740173,0.0773594282502714,,0.06416026197357,0.898368757856245,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AVAH,-0.1377551020408164,0.2860351913582581,-0.0214614743161736,,-2.399662582134612,0.357559032012389,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AVAL,2.107153116920425,0.3429616405004789,-0.0447135699791316,,0.0278667755285903,,119298.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
AVAV,,,,,,,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AVBH,1.6583175803402646,0.2372367737268224,0.0301463799387311,,0.0283584206947495,,68659.0,2025-08-25,2026-02-21T18:27:00.750185+00:00
AVGO,-0.4440597106802091,0.1437353191459371,0.0572834461449414,,0.0564979461495421,0.6709503510531595,,2025-08-25,2026-02-21T18:27:00.750185+00:00
AVIR,,,,,-0.1019741174920969,,0.331,2025-08-25,2026-02-21T18:27:00.750185+00:00
