ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
AA,,,,,0.0171428571428571,0.1759641873278236,39.427,2024-11-22,2026-02-21T18:20:27.936620+00:00
AAUC,,-0.1312111983557276,,,-0.5076453605920688,0.2773238728124751,33.147,2024-11-22,2026-02-21T18:20:27.936620+00:00
ALB,,,,,,,33.954,2024-11-22,2026-02-21T18:20:27.936620+00:00
ALMS,,,,,-0.267279584830706,,9.823,2024-11-22,2026-02-21T18:20:27.936620+00:00
ALTI,,,,,-0.1026026174685545,0.2637958655831998,7.276,2024-11-22,2026-02-21T18:20:27.936620+00:00
ALXO,,,,,-0.2244548890042176,,34.837,2024-11-22,2026-02-21T18:20:27.936620+00:00
AMBP,,,,,-0.1894736842105263,0.1424219345011424,,2024-11-22,2026-02-21T18:20:27.936620+00:00
ANDE,,,,,0.0205880206534749,0.0675794776626218,75.377,2024-11-22,2026-02-21T18:20:27.936620+00:00
ARW,,,,,,,50.285,2024-11-22,2026-02-21T18:20:27.936620+00:00
ASC,,,,,0.0363592007120042,0.3839655423541896,20.316,2024-11-22,2026-02-21T18:20:27.936620+00:00
ASRV,,,,,0.0109352757390323,,,2024-11-22,2026-02-21T18:20:27.936620+00:00
ATMU,,,,,,,161.955,2024-11-22,2026-02-21T18:20:27.936620+00:00
ATNI,,,,,-0.0666082580303385,0.556303971398311,109.855,2024-11-22,2026-02-21T18:20:27.936620+00:00
AVIR,,,,,-0.0679380006586394,,0.331,2024-11-22,2026-02-21T18:20:27.936620+00:00
BG,,,,,0.0218056240749876,0.0598078710876975,89.812,2024-11-22,2026-02-21T18:20:27.936620+00:00
BIOA,,,,,-0.0746044596300215,,2.571,2024-11-22,2026-02-21T18:20:27.936620+00:00
BLFY,,,,,-0.0119098494248435,,356329.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
BORR,,,,,0.0098158267557174,0.8683774834437086,175.879,2024-11-22,2026-02-21T18:20:27.936620+00:00
BTE,8.798011274115051,,,,0.0465442784931956,0.2562926719416949,48.05,2024-11-22,2026-02-21T18:20:27.936620+00:00
BTU,,,,,0.0278350232187508,0.222610294117647,12.838,2024-11-22,2026-02-21T18:20:27.936620+00:00
BUD,,,,,,,75.033,2024-11-22,2026-02-21T18:20:27.936620+00:00
BWLP,2.441885279683748,,,,0.0691513819045681,0.1878336093095708,56.525,2024-11-22,2026-02-21T18:20:27.936620+00:00
CALY,,,,,-0.0009147271064132,0.627702635995656,179.929,2024-11-22,2026-02-21T18:20:27.936620+00:00
CAMT,,,,,0.0637205582141196,0.497204913654976,84.251,2024-11-22,2026-02-21T18:20:27.936620+00:00
CAPR,,,,,-0.1839410465331122,,17.34,2024-11-22,2026-02-21T18:20:27.936620+00:00
CAT,,,,,,,206.67,2024-11-22,2026-02-21T18:20:27.936620+00:00
CATX,,,,,-0.0460375497380286,,1.368,2024-11-22,2026-02-21T18:20:27.936620+00:00
CCJ,-0.99609375,,,,,,14.673,2024-11-22,2026-02-21T18:20:27.936620+00:00
CERS,,,,,-0.0548523995587877,0.5693330725601408,157.845,2024-11-22,2026-02-21T18:20:27.936620+00:00
CGEM,,,,,-0.0646001828427265,,0.263,2024-11-22,2026-02-21T18:20:27.936620+00:00
CGNX,,,,,,,5.133,2024-11-22,2026-02-21T18:20:27.936620+00:00
CHRW,,,,,,,75.604,2024-11-22,2026-02-21T18:20:27.936620+00:00
CLMT,,,,,0.1496578399285927,0.0044529262086513,990098.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
CMPR,,,,,,,158355.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
CMPS,,,,,-0.1994612236439931,,93.597,2024-11-22,2026-02-21T18:20:27.936620+00:00
CMRE,,,,,0.03242301085786,0.6161332476909788,70.165,2024-11-22,2026-02-21T18:20:27.936620+00:00
CMTL,,,,,-0.4962382633817511,0.1253540587219343,92.564,2024-11-22,2026-02-21T18:20:27.936620+00:00
CODA,,,,,0.0061400539969838,0.6526676831680661,0.68,2024-11-22,2026-02-21T18:20:27.936620+00:00
COHU,,,,,-0.0204129161211841,0.468387489249229,42.12,2024-11-22,2026-02-21T18:20:27.936620+00:00
CPA,,,,,0.0630522022458131,0.338360001310389,83.049,2024-11-22,2026-02-21T18:20:27.936620+00:00
CPAC,,,,,0.0467194628445839,0.3780868906855379,119.895,2024-11-22,2026-02-21T18:20:27.936620+00:00
CPS,,,,,,,178555.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
CTNM,,,,,-0.048837452670434,,3.044,2024-11-22,2026-02-21T18:20:27.936620+00:00
CTRI,,,,,-0.0069257567223647,0.1052603072273846,181.279,2024-11-22,2026-02-21T18:20:27.936620+00:00
DAKT,,,,,0.0820373280190089,0.2681454032285161,3.799,2024-11-22,2026-02-21T18:20:27.936620+00:00
DBI,,,,,0.0408532335340621,0.4295130945426753,430.149,2024-11-22,2026-02-21T18:20:27.936620+00:00
DBVT,,,,,-0.5633860162120147,,14.551,2024-11-22,2026-02-21T18:20:27.936620+00:00
DLX,,,,,,,221.654,2024-11-22,2026-02-21T18:20:27.936620+00:00
DNN,,,,,-0.0440529312201877,-0.4820143884892086,148.551,2024-11-22,2026-02-21T18:20:27.936620+00:00
DOW,,,,,,,111.871,2024-11-22,2026-02-21T18:20:27.936620+00:00
DSX,,,,,0.0074983247349851,0.3718689117728917,130.293,2024-11-22,2026-02-21T18:20:27.936620+00:00
ECVT,,,,,0.0195387800430508,0.2933377527345044,147.58,2024-11-22,2026-02-21T18:20:27.936620+00:00
EDAP,,,,,-0.1500633178556353,0.3934651500114512,45.847,2024-11-22,2026-02-21T18:20:27.936620+00:00
EDRY,,,,,-0.0405679644509852,-0.0714208578149949,100.362,2024-11-22,2026-02-21T18:20:27.936620+00:00
EIX,0.8620097506515316,,,,0.0368384089893379,0.3672370697942703,215.738,2024-11-22,2026-02-21T18:20:27.936620+00:00
EXAS,,,,,,,105.572,2024-11-22,2026-02-21T18:20:27.936620+00:00
FCX,,,,,,,34.103,2024-11-22,2026-02-21T18:20:27.936620+00:00
FDX,,,,,,,,2024-11-22,2026-02-21T18:20:27.936620+00:00
FOLD,,,,,-0.0376289668670487,0.9061667502844182,192.177,2024-11-22,2026-02-21T18:20:27.936620+00:00
FTAI,,,,,0.7296088819896737,0.4068815828456356,1381.477,2024-11-22,2026-02-21T18:20:27.936620+00:00
GEF.B,,,,,0.033663081060315,0.2037259191306188,37.508,2024-11-22,2026-02-21T18:20:27.936620+00:00
GGB,,,,,0.0243675201079215,0.1482685150999837,36.518,2024-11-22,2026-02-21T18:20:27.936620+00:00
GLBS,,,,,-0.0030829596412556,0.3258100558659217,63.539,2024-11-22,2026-02-21T18:20:27.936620+00:00
GLDD,,,,,0.0208082104515889,0.1895299022351482,96.907,2024-11-22,2026-02-21T18:20:27.936620+00:00
GNK,,,,,0.0230756078598365,0.2855675915112954,21.677,2024-11-22,2026-02-21T18:20:27.936620+00:00
GNRC,,,,,0.0472068394344077,0.4024232188642621,52.479,2024-11-22,2026-02-21T18:20:27.936620+00:00
GOLD,,,,,,,129.618,2024-11-22,2026-02-21T18:20:27.936620+00:00
GORO,,,,,-0.2212043483571515,-0.653254972875226,,2024-11-22,2026-02-21T18:20:27.936620+00:00
GPRE,,,,,,,60.197,2024-11-22,2026-02-21T18:20:27.936620+00:00
GRC,,,,,0.0351696276413291,0.3131191209523016,74.153,2024-11-22,2026-02-21T18:20:27.936620+00:00
GROW,,,,,0.0065127049434531,0.4988409828465461,0.363,2024-11-22,2026-02-21T18:20:27.936620+00:00
GVA,,,,,,,122.599,2024-11-22,2026-02-21T18:20:27.936620+00:00
IBRX,,,,,0.115049627724962,1.0,,2024-11-22,2026-02-21T18:20:27.936620+00:00
ICHR,,,,,-0.0039812125775339,0.1316241906990181,24.129,2024-11-22,2026-02-21T18:20:27.936620+00:00
ISTR,,,,,0.0219147844360638,,62827.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
KLIC,,,,,,,4.482,2024-11-22,2026-02-21T18:20:27.936620+00:00
LBRT,,,,,,,29.741,2024-11-22,2026-02-21T18:20:27.936620+00:00
LFUS,,,,,0.0225662512923763,0.3805001850578967,36.042,2024-11-22,2026-02-21T18:20:27.936620+00:00
LMT,,,,,,,338.804,2024-11-22,2026-02-21T18:20:27.936620+00:00
LSTA,,,,,-0.1463342238052834,,151644.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
LUV,,,,,,,74.94,2024-11-22,2026-02-21T18:20:27.936620+00:00
MAZE,,,,,0.0869919727833776,,6.373,2024-11-22,2026-02-21T18:20:27.936620+00:00
MEC,,,,,0.0124771350417023,0.1262629992909477,102.197,2024-11-22,2026-02-21T18:20:27.936620+00:00
MITK,,,,,,,69.347,2024-11-22,2026-02-21T18:20:27.936620+00:00
MOD,,,,,,,66.658,2024-11-22,2026-02-21T18:20:27.936620+00:00
MOG.A,,,,,,,61.452,2024-11-22,2026-02-21T18:20:27.936620+00:00
MOG.B,,,,,,,61.452,2024-11-22,2026-02-21T18:20:27.936620+00:00
MPTI,,,,,0.086460717009916,0.4775238383532617,0.43,2024-11-22,2026-02-21T18:20:27.936620+00:00
MPWR,,,,,0.0614154076430141,0.5538340221796139,702124.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
MRK,,,,,0.0709406318817131,0.7550579336014889,79.708,2024-11-22,2026-02-21T18:20:27.936620+00:00
MRNA,,,,,0.0010899639473463,0.722911051212938,14.601,2024-11-22,2026-02-21T18:20:27.936620+00:00
MSGS,,,,,,,192695.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
MSLE,,,,,-0.4347187020935633,,21102.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
MUX,,,,,-0.0041445596928126,0.2641722488038277,26.143,2024-11-22,2026-02-21T18:20:27.936620+00:00
NAUT,,,,,-0.0736056285077472,,15.965,2024-11-22,2026-02-21T18:20:27.936620+00:00
NBR,,,,,,,176.323,2024-11-22,2026-02-21T18:20:27.936620+00:00
NE,,,,,,,46.936,2024-11-22,2026-02-21T18:20:27.936620+00:00
NEWP,,,,,,,,2024-11-22,2026-02-21T18:20:27.936620+00:00
NG,,,,,,,101.993,2024-11-22,2026-02-21T18:20:27.936620+00:00
NHC,,,,,0.0435082788662162,0.3727329378773538,12.102,2024-11-22,2026-02-21T18:20:27.936620+00:00
NMM,-0.1158129420087842,,,,0.0323325260813395,0.4141065324863937,64.644,2024-11-22,2026-02-21T18:20:27.936620+00:00
NMRA,,,,,-0.2261870243406633,,15.198,2024-11-22,2026-02-21T18:20:27.936620+00:00
NSSC,,,,,,,2.843,2024-11-22,2026-02-21T18:20:27.936620+00:00
NVMI,,,,,0.0565169951064674,0.5661883849050701,60.623,2024-11-22,2026-02-21T18:20:27.936620+00:00
NWG,,,,,,,,2024-11-22,2026-02-21T18:20:27.936620+00:00
NWPX,,,,,0.0282950656805386,0.2075176073916483,35.911,2024-11-22,2026-02-21T18:20:27.936620+00:00
NXE,,,,,0.0084391520018702,,65.078,2024-11-22,2026-02-21T18:20:27.936620+00:00
OII,,,,,0.0590806587027098,0.1926447203708089,45.271,2024-11-22,2026-02-21T18:20:27.936620+00:00
ORN,,,,,0.0299266228978689,0.1193956104554979,51.787,2024-11-22,2026-02-21T18:20:27.936620+00:00
PBF,,,,,,,53.463,2024-11-22,2026-02-21T18:20:27.936620+00:00
PDS,,,,,0.0236511201732592,0.8426653812702372,46.84,2024-11-22,2026-02-21T18:20:27.936620+00:00
PEBK,,,,,0.0290427202418514,,,2024-11-22,2026-02-21T18:20:27.936620+00:00
PESI,,,,,-0.2119388188641835,0.0793480847014037,7.44,2024-11-22,2026-02-21T18:20:27.936620+00:00
PHIN,,,,,,,64.272,2024-11-22,2026-02-21T18:20:27.936620+00:00
PII,,,,,,,199.868,2024-11-22,2026-02-21T18:20:27.936620+00:00
PKBK,,,,,0.0253255076570195,,,2024-11-22,2026-02-21T18:20:27.936620+00:00
PKST,,,,,-0.0232811594866788,0.7758033743593581,61.356,2024-11-22,2026-02-21T18:20:27.936620+00:00
PKX,-0.2685355279246522,,,,0.0081849492508699,0.0822267747692202,45.677,2024-11-22,2026-02-21T18:20:27.936620+00:00
PLAB,,,,,0.0302168684157935,0.3696839570943457,0.373,2024-11-22,2026-02-21T18:20:27.936620+00:00
PRG,,,,,0.1331025178858192,,80.669,2024-11-22,2026-02-21T18:20:27.936620+00:00
PYPD,,,,,-3.5959221501390175,,25.481,2024-11-22,2026-02-21T18:20:27.936620+00:00
QIPT,,,,,,,102.329,2024-11-22,2026-02-21T18:20:27.936620+00:00
RAIL,,,,,0.6848007574352117,0.1430047238532515,,2024-11-22,2026-02-21T18:20:27.936620+00:00
RAPP,,,,,-0.0542749617781959,,2.32,2024-11-22,2026-02-21T18:20:27.936620+00:00
RDNW,,-0.4114278171264395,,,-0.134453781512605,0.251864406779661,45249.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
RIG,,,,,-0.0483035103158306,0.79957805907173,69.771,2024-11-22,2026-02-21T18:20:27.936620+00:00
RLAY,,,,,-0.1050293195177747,,5.484,2024-11-22,2026-02-21T18:20:27.936620+00:00
RLMD,,,,,-0.4561866031294116,,,2024-11-22,2026-02-21T18:20:27.936620+00:00
RMCF,,,,,,,153.546,2024-11-22,2026-02-21T18:20:27.936620+00:00
ROST,,,,,0.0928699008599634,0.2833702794165029,88.181,2024-11-22,2026-02-21T18:20:27.936620+00:00
RRBI,,,,,0.0269920263445137,,39737.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
RRX,,,,,0.0112310948386399,0.3765398673345065,72.1,2024-11-22,2026-02-21T18:20:27.936620+00:00
RY,,,,,0.0331972082556318,,,2024-11-22,2026-02-21T18:20:27.936620+00:00
SA,,,,,-0.0319300831890447,,55.304,2024-11-22,2026-02-21T18:20:27.936620+00:00
SB,,,,,0.0304387650509715,0.4440551611501126,65.022,2024-11-22,2026-02-21T18:20:27.936620+00:00
SBH,,,,,,,187.147,2024-11-22,2026-02-21T18:20:27.936620+00:00
SBLK,,,,,0.032357444816128,0.3306755897140965,50.951,2024-11-22,2026-02-21T18:20:27.936620+00:00
SCHL,,,,,,,43.052,2024-11-22,2026-02-21T18:20:27.936620+00:00
SD,67.320556640625,,,,0.0570421951978368,0.3057524037661775,0.27,2024-11-22,2026-02-21T18:20:27.936620+00:00
SDRL,,,,,0.0109852385856505,0.2146892655367231,21.955,2024-11-22,2026-02-21T18:20:27.936620+00:00
SEI,,,,,-0.0043664576661103,0.2279986136660534,63.472,2024-11-22,2026-02-21T18:20:27.936620+00:00
SEPN,,,,,0.2347954420647995,,6.202,2024-11-22,2026-02-21T18:20:27.936620+00:00
SHIP,,,,,0.0477811800191947,0.5530029759220849,103.119,2024-11-22,2026-02-21T18:20:27.936620+00:00
SHLS,,,,,-0.000489732133031,0.2483825184750159,28.194,2024-11-22,2026-02-21T18:20:27.936620+00:00
SIG,,,,,0.0038910505836575,0.3596413220690677,66.963,2024-11-22,2026-02-21T18:20:27.936620+00:00
SIMO,,,,,0.0257451620513618,0.4673464776001356,578465.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
SMP,,,,,0.0059639999812157,0.3039735514006987,102.186,2024-11-22,2026-02-21T18:20:27.936620+00:00
SMTC,,,,,0.0543082958678159,0.5107906682149266,91.192,2024-11-22,2026-02-21T18:20:27.936620+00:00
SND,,,,,-0.0004023814411825,0.1027106621488964,16.087,2024-11-22,2026-02-21T18:20:27.936620+00:00
SPXC,,,,,0.0369606832572522,0.4085176762456067,23.349,2024-11-22,2026-02-21T18:20:27.936620+00:00
SRI,,,,,-0.026054910632025,0.2080661831072202,71.918,2024-11-22,2026-02-21T18:20:27.936620+00:00
STLD,,,,,0.0349944315378667,0.13939904851075,47.155,2024-11-22,2026-02-21T18:20:27.936620+00:00
STNG,,,,,0.0558868437992559,0.4916152336316076,19.356,2024-11-22,2026-02-21T18:20:27.936620+00:00
STOK,,,,,-0.1138669527342285,,1.552,2024-11-22,2026-02-21T18:20:27.936620+00:00
STRS,,,,,-0.0018536719509897,0.0245191766955348,65.982,2024-11-22,2026-02-21T18:20:27.936620+00:00
SU,,,,,0.0448072401401889,0.452930600503416,32.143,2024-11-22,2026-02-21T18:20:27.936620+00:00
SUPN,,,,,0.0382237005411309,0.8999197445486058,4.021,2024-11-22,2026-02-21T18:20:27.936620+00:00
SYRE,,,,,-0.2108433366932404,,711019.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
TALK,,,,,0.0159370003741878,0.4584906854574991,,2024-11-22,2026-02-21T18:20:27.936620+00:00
TALO,,,,,0.0312932543451318,0.1403258679798777,57.028,2024-11-22,2026-02-21T18:20:27.936620+00:00
TARA,,,,,-0.1371666809306647,,2.764,2024-11-22,2026-02-21T18:20:27.936620+00:00
TDW,,,,,0.041533211521926,0.2890091551199332,59.307,2024-11-22,2026-02-21T18:20:27.936620+00:00
TECK,,,,,-0.0281140650766198,0.1672498250524842,37.055,2024-11-22,2026-02-21T18:20:27.936620+00:00
TEN,-0.9935039224789746,,,,0.0154960728490586,0.3555840885700296,103.543,2024-11-22,2026-02-21T18:20:27.936620+00:00
THR,,,,,,,29.735,2024-11-22,2026-02-21T18:20:27.936620+00:00
TMDX,,,,,0.0200838414634146,0.5594376660751557,146.213,2024-11-22,2026-02-21T18:20:27.936620+00:00
TOL,,,,,0.0619754220089147,0.2642265008570669,32.32,2024-11-22,2026-02-21T18:20:27.936620+00:00
TPH,,,,,0.0343878924981045,0.2322977828602579,38.336,2024-11-22,2026-02-21T18:20:27.936620+00:00
TWIN,,,,,,,36.137,2024-11-22,2026-02-21T18:20:27.936620+00:00
TX,,,,,0.0026510699960027,0.1291069281101769,16.136,2024-11-22,2026-02-21T18:20:27.936620+00:00
TXT,,,,,,,54.375,2024-11-22,2026-02-21T18:20:27.936620+00:00
TYRA,,,,,-0.0662898025879962,,2.11,2024-11-22,2026-02-21T18:20:27.936620+00:00
UCTT,,,,,-0.002680965147453,0.1728349370836417,83.207,2024-11-22,2026-02-21T18:20:27.936620+00:00
UGP,3.892146829599695,,,,0.0443137483733834,0.0645452845424891,99.087,2024-11-22,2026-02-21T18:20:27.936620+00:00
VAL,,,,,0.0305451794411083,0.2321567407868138,47.486,2024-11-22,2026-02-21T18:20:27.936620+00:00
VALE,-0.4490671335037287,,,,0.062984723854289,0.342510206217942,54.737,2024-11-22,2026-02-21T18:20:27.936620+00:00
VPG,,,,,-0.0040862498147425,0.3995932758461315,13.228,2024-11-22,2026-02-21T18:20:27.936620+00:00
VSCO,,,,,-0.1305361305361305,0.3474387527839643,462.409,2024-11-22,2026-02-21T18:20:27.936620+00:00
VTMX,,,,,,,56.227,2024-11-22,2026-02-21T18:20:27.936620+00:00
VTRS,,,,,0.0047897172652129,0.3889955214331414,97.03,2024-11-22,2026-02-21T18:20:27.936620+00:00
VVX,,,,,0.0150125528521456,0.0845333451670401,105.527,2024-11-22,2026-02-21T18:20:27.936620+00:00
WCC,,,,,,,133.943,2024-11-22,2026-02-21T18:20:27.936620+00:00
WFRD,,,,,,,96.816,2024-11-22,2026-02-21T18:20:27.936620+00:00
WLFC,,,,,0.0465388470742292,0.7338790751113026,316.375,2024-11-22,2026-02-21T18:20:27.936620+00:00
WS,,,,,,,20.699,2024-11-22,2026-02-21T18:20:27.936620+00:00
WTI,,,,,1.1717232624563632,0.6675262828329434,,2024-11-22,2026-02-21T18:20:27.936620+00:00
XP,0.3363462431487067,,,,0.0555393127861441,0.1811928461183673,631.198,2024-11-22,2026-02-21T18:20:27.936620+00:00
XPO,,,,,,,223.966,2024-11-22,2026-02-21T18:20:27.936620+00:00
ZIM,,,,,0.2864566086757176,0.4720454216693187,140.799,2024-11-22,2026-02-21T18:20:27.936620+00:00
ZUMZ,,,,,0.0036551367443738,0.3520125856837847,57.202,2024-11-22,2026-02-21T18:20:27.936620+00:00
ZURA,,,,,-0.1352665211766397,,614978.0,2024-11-22,2026-02-21T18:20:27.936620+00:00
