ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
AAP,,1.8043597085222665,,,0.0109239872553482,0.4293457220286488,257.461,2025-06-01,2026-02-22T21:07:31.469903+00:00
AAUC,,2.364467550671091,1.1229568269223056,,0.0445146915553357,0.345426045085694,33.147,2025-06-01,2026-02-22T21:07:31.469903+00:00
ABEV,-0.6714468895533399,0.03659101193887282,-0.39136034099690287,,0.0390776837837957,0.5134663248312759,3.815,2025-06-01,2026-02-22T21:07:31.469903+00:00
ABT,-0.9995674743093546,-0.05141375058049846,-0.08800855876037816,,0.0271455204769416,0.5686425950955784,26.787,2025-06-01,2026-02-22T21:07:31.469903+00:00
ACAD,-0.6975,-0.04800370958693301,-0.09562365199630929,,0.0248119210127058,0.916534666028152,5.975,2025-06-01,2026-02-22T21:07:31.469903+00:00
ACDC,,0.08879956493953856,0.529840886603335,,-0.0177107580204432,0.1247709478594036,118.232,2025-06-01,2026-02-22T21:07:31.469903+00:00
ACI,-0.6469229153539173,0.7562725802787629,0.32215041411555534,,0.0733182396179015,0.2708232854249059,616.824,2025-06-01,2026-02-22T21:07:31.469903+00:00
ACNT,,0.4032682179240068,-1.3399322836569532,,-0.0251546798894203,0.1931505741549409,24.626,2025-06-01,2026-02-22T21:07:31.469903+00:00
ACOG,,,,,-0.0491656656304078,0.714359907315784,,2025-06-01,2026-02-22T21:07:31.469903+00:00
ACTU,,,,,1.2416176386475952,,,2025-06-01,2026-02-22T21:07:31.469903+00:00
ADAM,-0.1597222222222221,-0.0800088976751201,1.954776969027586,,0.0300689184890145,,769.579,2025-06-01,2026-02-22T21:07:31.469903+00:00
ADCT,,0.5561427447040137,0.44625721399969454,,0.1620414485587034,0.9105196891416664,,2025-06-01,2026-02-22T21:07:31.469903+00:00
ADPT,,0.275510844268835,0.08296463079363559,,-0.1567667771225114,0.67623896420876,93.491,2025-06-01,2026-02-22T21:07:31.469903+00:00
ADUR,,2.8323274226503945,-0.4843610128538012,,-0.3151844619621642,,0.823,2025-06-01,2026-02-22T21:07:31.469903+00:00
AEG,,,,,,,,2025-06-01,2026-02-22T21:07:31.469903+00:00
AEM,5.618728444069711,0.5179252693138725,,,0.0376460850023371,0.5200915791281914,1.299,2025-06-01,2026-02-22T21:07:31.469903+00:00
AER,9.143282714190683,0.009200208473952864,,,0.037392779900104,0.401386208782532,238.421,2025-06-01,2026-02-22T21:07:31.469903+00:00
AEVA,,1.2406763456790126,0.05103593801516637,,-0.5066994128931,0.092042755344418,18.436,2025-06-01,2026-02-22T21:07:31.469903+00:00
AGAE,,0.1058190919419657,0.32285597625530116,,-0.0707035483167851,0.3658644432088645,69.525,2025-06-01,2026-02-22T21:07:31.469903+00:00
AGI,-0.96,-0.14863713534119805,-0.15517604191873813,,0.0042250389148321,0.4138138138138138,5.016,2025-06-01,2026-02-22T21:07:31.469903+00:00
AGX,-0.3599999999999999,-0.432211527540723,-0.0715005428474077,,0.0619684249577488,0.1903490653723019,0.626,2025-06-01,2026-02-22T21:07:31.469903+00:00
AHR,,0.06513020242065193,-0.04006857439140499,,-0.0030074044738014,0.2001098773036775,62.42,2025-06-01,2026-02-22T21:07:31.469903+00:00
AIG,1.6693116445149774,-0.2046149094633033,,,0.016847288262412205,,24.408,2025-06-01,2026-02-22T21:07:31.469903+00:00
AJG,33.78592253227821,0.7635552334078874,0.40473586868667155,,0.0315589983915842,0.4804153028920964,58.354,2025-06-01,2026-02-22T21:07:31.469903+00:00
AKBA,,1.346721440979441,-0.009193412368587506,,0.2486473292380293,0.8670119994418864,478.477,2025-06-01,2026-02-22T21:07:31.469903+00:00
