ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
CORZ,,,,,,,,2024-04-17,2026-02-15T22:00:37.524566+00:00
RDDT,,,,,,,,2024-04-17,2026-02-15T22:00:37.524566+00:00
