ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
FDX,,,,,,,,2024-06-17,2026-02-21T08:53:59.611885+00:00
NG,,,,,,,101.993,2024-06-17,2026-02-21T08:53:59.611885+00:00
RKLB,,,,,,,,2024-06-17,2026-02-21T08:53:59.611885+00:00
RMCF,,,,,,,153.546,2024-06-17,2026-02-21T08:53:59.611885+00:00
SCHL,,,,,,,43.052,2024-06-17,2026-02-21T08:53:59.611885+00:00
