ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
KULR,,,,,,,,2024-02-16,2026-02-15T22:00:06.416663+00:00
TSSI,,,,,,,,2024-02-16,2026-02-15T22:00:06.416663+00:00
WGS,,,,,,,,2024-02-16,2026-02-15T22:00:06.416663+00:00
