ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
SMMT,,,,,,,,2024-05-28,2026-02-15T22:00:10.254043+00:00
SSM,,,,,,,,2024-05-28,2026-02-15T22:00:10.254043+00:00
