ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
AAME,55.25,0.2709811891814122,0.0809801221311055,,0.0312335166905282,,,2025-08-19,2026-02-15T22:11:53.377237+00:00
AAMI,-0.9386013000234944,-0.4235588936826718,0.3480110063909039,,1.0978260869565215,0.3312401883830455,241311.0,2025-08-19,2026-02-15T22:11:53.377237+00:00
ABEO,,,,,0.6653359906098694,0.75,,2025-08-19,2026-02-15T22:11:53.377237+00:00
ABVX,,,,,1.002775476387738,,14.472,2025-08-19,2026-02-15T22:11:53.377237+00:00
ACAD,-0.965386695511087,0.0386087915935082,0.1417586198890518,,0.0324253205931063,0.9216301414391872,5.975,2025-08-19,2026-02-15T22:11:53.377237+00:00
ACFN,-0.981878698224852,-0.0022656463977659,0.2599617738919121,,0.1048798252002913,0.7486524822695035,41608.0,2025-08-19,2026-02-15T22:11:53.377237+00:00
AD,50.83999999999999,-0.1100768846496916,0.1104476507840737,,0.0067391304347826,0.5720524017467249,,2025-08-19,2026-02-15T22:11:53.377237+00:00
ADPT,,0.5391597033649398,0.0177067570761699,,-0.142524079525031,0.6943052701302671,,2025-08-19,2026-02-15T22:11:53.377237+00:00
ADUR,,2.8323274226503945,-0.4843610128538012,,-0.3151844619621642,,,2025-08-19,2026-02-15T22:11:53.377237+00:00
AEIS,-0.7302445766480379,0.1295934320613736,0.1172072575696698,,0.0200429491768074,0.3701019252548131,49.824,2025-08-19,2026-02-15T22:11:53.377237+00:00
AEM,3.405842564454465,0.6037772975095996,0.0309576705560346,,0.0474087463112985,0.5859015710018923,1.299,2025-08-19,2026-02-15T22:11:53.377237+00:00
AFRM,-0.2438563327032136,0.0233018212535849,0.2152008939757659,,0.0225623320101048,0.6771571067197464,,2025-08-19,2026-02-15T22:11:53.377237+00:00
AG,14640.0,1.3323601392757365,-0.3429730852668142,,0.0226587451767217,0.1864229429674455,,2025-08-19,2026-02-15T22:11:53.377237+00:00
AGX,0.2681600519438354,0.0458434980210591,0.3945915058619897,,0.0897180906260809,0.1861968596341427,0.626,2025-08-19,2026-02-15T22:11:53.377237+00:00
AHG,,,,,,,,2025-08-19,2026-02-15T22:11:53.377237+00:00
AHR,,-0.0008731556702233,0.0074520224916906,,0.0040925288218035,0.2142255434532159,62.42,2025-08-19,2026-02-15T22:11:53.377237+00:00
AKO.A,-0.8707590599798851,-0.4698131914569448,-0.0450415553901866,,0.0347539464645399,0.3791097607263126,96.979,2025-08-19,2026-02-15T22:11:53.377237+00:00
ALAB,3.290816326530611,0.8502639820152922,0.0737043082260924,,0.0450985019115728,0.7584368894099257,,2025-08-19,2026-02-15T22:11:53.377237+00:00
ALNT,5.840236686390533,0.3087089964510723,-0.0374445484897494,,0.019431817395576,0.3321153763487082,72.6,2025-08-19,2026-02-15T22:11:53.377237+00:00
