ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
AAOI,,,,,,,,2024-08-07,2026-02-15T22:00:32.217560+00:00
MP,,,,,,,,2024-08-07,2026-02-15T22:00:32.217560+00:00
