ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
NEGG,,,,,,,,2025-05-05,2026-02-15T21:58:37.183561+00:00
PHOE,,,,,,,,2025-05-05,2026-02-15T21:58:37.183561+00:00
