ticker,eps_yoy,revenue_growth,revenue_acceleration,earnings_surprise,roe,gross_margin,debt_to_equity,as_of_date,cached_at_utc
ACEL,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACET,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACFN,33.0,-0.655,,,12.42,-0.188,41608.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACGL,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACGLN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACGLO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACH,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACHC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACHR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACHV,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACI,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACIC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACIU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACIW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACLS,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACLX,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACM,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACNB,53.89,0.35,,,35.7,0.376,28736.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACOG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACON,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACONW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACP,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACR,24.61,2.722,,,16.51,0.104,38296.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACRE,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACRS,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACRV,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACTG,,1.55,0.748416086017461,,0.00982,0.30524,18.497,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACTU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACV,,,,,,0.0,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACVA,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ACXP,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AD,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADAC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADACU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADACW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADAM,,143.017,1.3745547084487164,,0.09689,0.74556,769.191,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADAMG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADAMH,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADAMI,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADAML,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADAMM,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADAMN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADAMO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADAMZ,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADBE,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADEA,-0.529,0.014,0.0407802161662116,,0.18535,1.0,108.319,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADGM,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADIL,32.5,,,,2.7,,24583.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADM,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADMA,25.67,,,,13.5,0.12,2390875.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADNT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADP,329.93,0.115,,,208.62,0.062,2649500.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADPT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADSE,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADSEW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADSK,329.09,0.26,,,216.01,0.18,1918508.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADTN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADTX,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADUR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADUS,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADV,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADVB,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADX,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ADXN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEAQ,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEAQU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEAQW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEBI,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEE,111.25,0.191,,,91.77,-0.048,1797163.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEFC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEHL,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEI,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEMD,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AENT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AENTW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEON,,,,,,0.0,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEP,130.07,-0.134,,,97.46,0.132,3426952.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AERO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AERT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AERTW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AES,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AESI,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEVA,38.8,,,,2.52,0.591,2916704.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEVAW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEXA,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AEYE,17.29,,,,6.42,0.146,119145.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFB,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFBI,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFCG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFGB,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFGC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFGD,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFGE,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFJK,130.37,-0.302,,,6.75,,210734.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFJKR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFL,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFRI,,-0.453,,,-1.5636301,0.09297,1753.338,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFRIW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFRM,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AFYA,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGAE,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGBK,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGCC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGCO,143.78,0.011,0.2394870828969063,,0.16691,0.25459,57.227,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGD,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGEN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGH,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGIG,25.56,,,,1.36,,638424.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGIO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGL,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGM,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGM.A,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGMB,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGMH,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGNC,7.759,5.461,-6.028388278388279,,0.15076,1.0,688.679,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGNCL,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGNCM,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGNCN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGNCO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGNCP,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGNCZ,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGPU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGRO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGRZ,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AGYS,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AHCO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AHG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AHH,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AHL,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AHMA,39.5,1.909,,,4.0,0.144,1876237.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AHR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AHT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AI,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIDX,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIFF,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIFU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIHS,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AII,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIIA,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIIO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIIOW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIM,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIMD,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIMDW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIOS,9.33,,,,0.91,-0.527,72781.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIOT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIP,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIRE,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIRG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIRI,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIRJ,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIRJW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIRO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIRS,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIRT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIRTP,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AISP,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AISPW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIV,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIXC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIXI,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIZ,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AIZN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AJG,351.23,-0.482,,,195.0,0.367,2052626.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AKA,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AKAM,-0.363,0.074,-0.0172602963690522,,0.091730006,0.58949,114.024,2026-02-21,2026-02-21T22:39:35.261112+00:00
AKAN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AKBA,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AKO.A,26.96,0.006,,,14.7,-0.061,1108.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AKO.B,33.86,0.006,,,18.61,-0.061,17362.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AKR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AKTS,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AKTX,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AL,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALAB,262.9,0.796,,,47.125,0.918,5721444.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALAR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALB,-0.817989417989418,0.1593861557034797,0.1085735792264651,,-0.0434452053393528,0.1386062347386016,33.954,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALBT,11.66,,,,0.513,,236567.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALCO,,-0.888,2.257277842342891,,-0.80757004,-0.66761,81.847,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALCY,15.9,,,,10.25,,54454.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALCYU,15.0,,,,10.96,0.0,45.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALCYW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALDF,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALDFU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALDFW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALDX,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALEC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALEX,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALF,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALFUU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALFUW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALGM,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALGN,0.359,0.053,-0.0504407639483335,,0.103870004,0.67954004,2.038,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALGS,24.325,,,,3.76,-0.416,73365.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALGT,,0.045,-0.171016900544871,,-0.04247,0.24931,209.372,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALH,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALHC,23.87,0.435,-0.1165887651162307,,-0.15161,0.12416001,203.655,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALIS,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALISR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALISU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALIT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALK,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALKS,36.45,-0.121,,,25.17,0.042,1899231.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALKT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALL,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALLE,183.11,0.033,,,116.57,0.093,887323.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALLO,,,,,-0.54427,0.0,27.001,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALLR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALLY,47.27,2.654,,,29.52,0.12,3409913.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALMS,-0.954112554112554,-0.9858840074848074,0.6216284216548414,,-0.2878372442972869,,9.823,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALMU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALNY,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALOT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALOVU,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALPS,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALRM,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALRS,26.32,-0.858,-0.1134086416958092,,0.03289,0.0,122976.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALSN,1.17,0.204,-0.2113118340272388,,0.40381,0.48289,395.899,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALT,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALTG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALTI,3.9444444444444446,0.1047887432685441,0.1608131508070538,,-0.1385654478199431,0.2758307418148782,7.276,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALTO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALTS,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALUB,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALUR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALV,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALVO,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALVOW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALX,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALXO,-0.2931034482758621,,,,-0.4942857142857143,,34.837,2026-02-21,2026-02-21T22:39:35.261112+00:00
ALZN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AM,-0.526,0.031,0.039946791621897,,0.20216998,0.81581,163.411,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMAL,0.107,0.074,0.0335252662288692,,0.13881,0.0,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMBA,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMBO,6.75,13.431,,,1.8,0.153,16444.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMBP,-5.0,0.0875856816450875,-0.1660330417249341,,-0.0789473684210526,0.1358543417366946,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMBQ,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMBR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMC,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMCI,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMCR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMCX,,-0.008,0.122658753566082,,0.104169995,0.50628,182.708,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMD,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AME,0.036,0.134,0.0378355638282306,,0.14594,0.36383,24.194,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMGN,1.121,0.086,-0.0088486346728886,,1.0610299,0.70783997,640.275,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMH,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMIX,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMKR,0.611,0.159,0.1710315402431084,,0.086569995,0.13992,33.663,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMLX,,,,,-0.56525004,0.0,1.788,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMN,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMOD,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMODW,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMP,550.18,-0.011,,,396.14,0.086,652425.0,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMPG,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMPGR,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMPGZ,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMPH,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMPL,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
AMPX,,,,,,,,2026-02-21,2026-02-21T22:39:35.261112+00:00
