date,t0_pnl,bh_pnl,alpha_pnl
2026-02-18,139.5757025183848,125.250244140625,14.325458377759787
2026-02-19,231.2182574243634,195.75042724609375,35.46783017826965
2026-02-20,26.195681732540834,-10.500335693359375,36.69601742590021
2026-02-23,67.41406963893678,47.99957275390625,19.41449688503053
2026-02-24,212.7575196079706,221.4996337890625,-8.742114181091893
2026-02-25,-112.09939234847843,-201.75018310546875,89.65079075699032
2026-02-26,-113.32424290664494,-172.2503662109375,58.92612330429256
2026-02-27,-55.394468745726044,-21.7498779296875,-33.644590816038544
