timestamp,action,price,exec_price,qty,gross_notional,commission,realized_pnl_approx,zscore,rvol,vwap_dist_bps,reason,satellite_before,satellite_after,working_after
2026-02-18 10:17:00-05:00,SELL,415.17999267578125,415.11771567687987,19,7887.236597860718,0.7887236597860718,-0.7887236597860718,3.607905729533297,0.7110597034806375,62.000728368969206,zscore_upside_sell,0,-19,31
2026-02-18 10:56:00-05:00,SELL,414.5895080566406,414.52731963043215,6,2487.1639177825928,0.2487163917782593,-0.2487163917782593,3.5177550742392008,0.9168526452954984,39.55247821928145,zscore_upside_sell,-19,-25,25
2026-02-18 13:24:00-05:00,BUY,414.010009765625,414.0721112670899,9,3726.649001403809,0.37266490014038095,7.7625193276423206,-1.17379842980323,0.7904351424436852,23.305723215050747,mean_reversion_buyback_short_satellite,-25,-16,34
2026-02-18 13:25:00-05:00,BUY,414.0,414.06210000000004,9,3726.5589000000004,0.37265589000000005,7.852629741591362,-1.215385637252277,1.0579865852597266,23.513613128194635,mean_reversion_buyback_short_satellite,-16,-7,43
2026-02-18 13:26:00-05:00,BUY,413.7850036621094,413.84707141265875,9,3724.623642713929,0.3724623642713929,7.53018212724428,-1.59586541257844,0.9643410954046859,28.662156362249757,mean_reversion_buyback_short_satellite,-7,2,52
2026-02-18 13:41:00-05:00,BUY,413.31500244140625,413.3769996917725,19,7854.162994143677,0.7854162994143677,-0.7854162994143677,-6.007501468125195,0.8583688363295952,39.38536387398456,zscore_downside_entry,2,21,71
2026-02-18 13:53:00-05:00,BUY,413.080810546875,413.1427726684571,4,1652.5710906738284,0.16525710906738283,-0.16525710906738283,-5.5122047300875465,1.2524913963415034,44.25494829209964,zscore_downside_entry,21,25,75
2026-02-18 15:55:00-05:00,SELL,411.9599914550781,411.89819745635987,25,10297.454936408996,1.0297454936408996,-38.003036727465926,-10.986519504714689,1.7907944625462777,60.13246832002216,eod_force_flatten,25,0,50
2026-02-19 10:05:00-05:00,SELL,409.55999755859375,409.49856355896,19,7780.47270762024,0.7780472707620241,-0.7780472707620241,3.3533225330498975,0.7436523055468718,67.22620835514525,zscore_upside_sell,0,-19,31
2026-02-19 10:16:00-05:00,SELL,410.5400085449219,410.4784275436401,6,2462.870565261841,0.2462870565261841,-0.2462870565261841,6.1653100126488,1.112664880220291,81.3994403170495,zscore_upside_sell,-19,-25,25
2026-02-19 13:02:00-05:00,BUY,408.9408874511719,409.0022285842896,9,3681.0200572586064,0.36810200572586066,6.215418973216854,-1.503689542684514,1.3690777223512105,39.88645481425462,mean_reversion_buyback_short_satellite,-25,-16,34
2026-02-19 13:03:00-05:00,BUY,409.2998962402344,409.3612912246704,9,3684.2516210220338,0.3684251621022034,2.983532053412939,-1.3046748640254084,0.841519904637475,31.017631874102758,mean_reversion_buyback_short_satellite,-16,-7,43
2026-02-19 13:04:00-05:00,BUY,409.05499267578125,409.11635092468265,9,3682.047158322144,0.36820471583221437,3.953455218371764,-1.7938846066814167,0.49174228821921356,36.90367468543163,mean_reversion_buyback_short_satellite,-7,2,52
2026-02-19 13:59:00-05:00,SELL,410.75,410.68838750000003,19,7803.079362500001,0.7803079362500001,2.3637652143847676,1.411784794929802,1.9487827148604062,13.651107496562744,mean_reversion_exit_long_satellite,2,-17,33
2026-02-19 14:14:00-05:00,BUY,409.6549987792969,409.7164470291138,19,7784.6124935531625,0.7784612493553162,15.744526755710737,-1.324639537543087,1.2495047074161032,13.23471920897179,mean_reversion_buyback_short_satellite,-17,2,52
2026-02-19 15:11:00-05:00,SELL,410.6459045410156,410.5843076553345,19,7801.101845451355,0.7801101845451356,0.9556110678962725,1.160404713069999,0.8833888419801733,11.666653911824685,mean_reversion_exit_long_satellite,2,-17,33
2026-02-19 15:55:00-05:00,BUY,410.5150146484375,410.5765919006348,17,6979.802062310791,0.6979802062310791,-0.5668123763363719,0.611033267170669,1.9046253191169846,7.420187708278011,eod_force_flatten,-17,0,50
2026-02-20 10:48:00-05:00,SELL,412.35150146484375,412.28964873962406,19,7833.503326052857,0.7833503326052857,-0.7833503326052857,3.3364274551934283,1.0942610577447167,71.36765731390574,zscore_upside_sell,0,-19,31
2026-02-20 10:59:00-05:00,SELL,413.3599853515625,413.2979813537598,6,2479.787888122559,0.24797878881225588,-0.24797878881225588,4.626649708859815,0.9363682770221122,88.20931529179143,zscore_upside_sell,-19,-25,25
2026-02-20 12:10:00-05:00,BUY,409.489990234375,409.5514137329102,9,3685.9627235961916,0.36859627235961917,26.453517234598472,-1.5971758897687758,1.311917967027883,18.27530020385739,mean_reversion_buyback_short_satellite,-25,-16,34
2026-02-20 12:11:00-05:00,BUY,409.010009765625,409.07136126708986,9,3681.6422514038086,0.3681642251403809,30.774421474200732,-2.076374716425258,1.9460738389196868,29.803652976463766,mean_reversion_buyback_short_satellite,-16,-7,43
2026-02-20 12:12:00-05:00,BUY,408.8699951171875,408.9313256164551,9,3680.381930548096,0.3680381930548096,24.83422246087583,-1.9611635772869715,1.153257596385529,33.09808321007625,mean_reversion_buyback_short_satellite,-7,2,52
2026-02-20 12:33:00-05:00,BUY,407.5799865722656,407.6411235702515,9,3668.770112132264,0.3668770112132264,-0.3668770112132264,-3.2761138371639102,0.8601661457476558,57.02911150848357,zscore_downside_entry,2,11,61
2026-02-20 12:43:00-05:00,BUY,407.8800048828125,407.94118688354496,9,3671.4706819519047,0.3671470681951905,-0.3671470681951905,-3.2061788974879417,1.0015096070008949,46.923087235168126,zscore_downside_entry,11,20,70
2026-02-20 13:07:00-05:00,SELL,410.55999755859375,410.49841355895995,9,3694.4857220306394,0.369448572203064,22.96972306575059,1.1474075008137414,1.1423312665085406,19.62987977230488,mean_reversion_exit_long_satellite,20,11,61
2026-02-20 13:12:00-05:00,SELL,410.45001220703125,410.3884447052002,9,3693.4960023468016,0.36934960023468016,21.98010235388107,1.5255572244869546,0.7218488365867198,16.78283367660653,mean_reversion_exit_long_satellite,11,2,52
2026-02-20 13:14:00-05:00,SELL,410.2401123046875,410.1785762878418,9,3691.607186590576,0.36916071865905764,4.177647325316545,1.165907634143079,0.5030244731515305,11.607480134928885,mean_reversion_exit_long_satellite,2,-7,43
2026-02-20 13:21:00-05:00,BUY,409.0199890136719,409.081342012024,9,3681.732078108216,0.3681732078108216,7.312466722913859,-1.9733406544062866,1.2128282216374806,18.21969544387061,mean_reversion_buyback_short_satellite,-7,2,52
2026-02-20 13:31:00-05:00,SELL,410.3900146484375,410.3284561462402,19,7796.240666778564,0.7796240666778564,1.7146042017546372,1.5852480686635915,0.9714560995636373,15.338490376128114,mean_reversion_exit_long_satellite,2,-17,33
2026-02-20 14:56:00-05:00,BUY,409.9153137207031,409.97680101776126,19,7789.559219337464,0.7789559219337464,5.199181262208694,-2.055533311793233,1.9161223677170613,10.546243808083734,mean_reversion_buyback_short_satellite,-17,2,52
2026-02-20 15:05:00-05:00,SELL,410.7900085449219,410.72839004364016,19,7803.839410829163,0.7803839410829163,0.7227941106748836,1.3613377058929925,1.4274894266227933,10.852721509634932,mean_reversion_exit_long_satellite,2,-17,33
2026-02-20 15:21:00-05:00,BUY,409.6300048828125,409.691449383545,19,7784.137538287355,0.7784137538287356,16.84957746778938,-1.37321779621169,1.0234712010411093,17.59704432834749,mean_reversion_buyback_short_satellite,-17,2,52
2026-02-20 15:40:00-05:00,SELL,410.8500061035156,410.7883786026001,19,7804.979193449402,0.7804979193449403,1.4133605187653426,1.9517024063961397,1.211704406741502,12.29688443769555,mean_reversion_exit_long_satellite,2,-17,33
2026-02-20 15:55:00-05:00,BUY,411.67498779296875,411.73673904113775,17,6999.524563699342,0.6999524563699343,-16.82207991150971,2.630152278681289,1.5645419783873649,31.80746418970292,eod_force_flatten,-17,0,50
2026-02-23 10:53:00-05:00,BUY,401.64849853515625,401.70874580993654,19,7632.466170388794,0.7632466170388794,-0.7632466170388794,-4.296055711962245,6.3788950290476745,36.11305115389346,zscore_downside_entry,0,19,69
2026-02-23 11:03:00-05:00,BUY,400.93939208984375,400.9995329986573,6,2405.9971979919437,0.2405997197991944,-0.2405997197991944,-3.2388504565732847,4.99749062165219,44.78904277631212,zscore_downside_entry,19,25,75
2026-02-23 15:55:00-05:00,SELL,398.1449890136719,398.0852672653198,25,9952.131681632996,0.9952131681632996,-87.32689991590414,1.5311478939919254,0.30653311083254786,21.50322253051177,eod_force_flatten,25,0,50
2026-02-24 10:38:00-05:00,SELL,407.55999755859375,407.49886355895995,19,7742.4784076202395,0.774247840762024,-0.774247840762024,4.599160005377436,0.0,93.01612515517166,zscore_upside_sell,0,-19,31
2026-02-24 10:49:00-05:00,SELL,406.4216003417969,406.3606371017456,6,2438.1638226104737,0.24381638226104738,-0.24381638226104738,4.74673513936633,0.127404380565191,55.64742692996171,zscore_upside_sell,-19,-25,25
2026-02-24 11:16:00-05:00,BUY,403.5899963378906,403.65053483734135,19,7669.360161909486,0.7669360161909486,67.16099704966493,-1.3961103240414607,0.10791528279209148,19.883830705851516,mean_reversion_buyback_short_satellite,-25,-6,44
2026-02-24 11:17:00-05:00,BUY,403.1600036621094,403.2204776626587,19,7661.189075590515,0.7661189075590515,23.26515037185973,-1.884229570157664,0.16015428698448983,30.46047641942536,mean_reversion_buyback_short_satellite,-6,13,63
2026-02-24 11:44:00-05:00,BUY,402.45001220703125,402.51037970886233,9,3622.593417379761,0.36225934173797614,-0.36225934173797614,-3.5485410987101433,0.0,38.21451819884643,zscore_downside_entry,13,22,72
2026-02-24 11:59:00-05:00,SELL,404.6099853515625,404.54929385375976,9,3640.943644683838,0.36409436446838384,14.209702912600152,1.1688302584998913,0.07042427579474758,20.00342237657924,mean_reversion_exit_long_satellite,22,13,63
2026-02-24 12:05:00-05:00,SELL,404.7300109863281,404.6693014846802,9,3642.0237133621217,0.3642023713362122,15.289663584016289,1.1245103859913324,0.09053252743301445,22.918797686849754,mean_reversion_exit_long_satellite,13,4,54
2026-02-24 12:09:00-05:00,SELL,404.6899108886719,404.62920740203856,9,3641.662866618347,0.3641662866618347,6.432731140706032,1.1990932202807536,0.09990605522008388,21.888662887446408,mean_reversion_exit_long_satellite,4,-5,45
2026-02-24 15:55:00-05:00,BUY,409.10009765625,409.16146267089846,5,2045.8073133544922,0.20458073133544924,-22.865857075634946,7.775658537292255,2.5802548043668896,82.07509974197667,eod_force_flatten,-5,0,50
2026-02-25 10:07:00-05:00,BUY,414.1099853515625,414.1721018493653,19,7869.269935137941,0.7869269935137941,-0.7869269935137941,-3.4424888706669035,4.790797066129663,48.35812019160036,zscore_downside_entry,0,19,69
2026-02-25 10:19:00-05:00,BUY,413.864990234375,413.9270699829102,6,2483.562419897461,0.24835624198974612,-0.24835624198974612,-3.4105611394349244,4.755086497898358,41.485909429554255,zscore_downside_entry,19,25,75
2026-02-25 10:48:00-05:00,SELL,415.7193908691406,415.65703296051026,19,7897.483626249695,0.7897483626249695,28.541288060164767,1.2920094403552398,0.17721985907779006,13.260910868805878,mean_reversion_exit_long_satellite,25,6,56
2026-02-25 10:58:00-05:00,SELL,415.69000244140625,415.62764894104004,19,7896.92532987976,0.789692532987976,8.296435904755834,1.3479051372239583,0.0992658156847731,12.51303742401085,mean_reversion_exit_long_satellite,6,-13,37
2026-02-25 11:07:00-05:00,BUY,414.7149963378906,414.7772035873414,19,7880.766868159486,0.7880766868159487,10.267712911266635,-1.258322418835106,0.18158979053524058,10.968330267990746,mean_reversion_buyback_short_satellite,-13,6,56
2026-02-25 12:01:00-05:00,SELL,415.2550048828125,415.1927166320801,9,3736.734449688721,0.3736734449688721,2.119404823463342,1.5224603146445386,0.08575324006110768,19.59433568670923,mean_reversion_exit_long_satellite,6,-3,47
