timestamp,action,price,exec_price,qty,gross_notional,commission,realized_pnl_approx,zscore,rvol,vwap_dist_bps,reason,satellite_before,satellite_after,working_after
2026-02-18 10:17:00-05:00,SELL,415.17999267578125,415.11771567687987,15,6226.765735153198,0.6226765735153198,-0.6226765735153198,3.607905729533297,0.7110597034806375,62.000728368969206,zscore_upside_sell,0,-15,35
2026-02-18 13:24:00-05:00,BUY,414.010009765625,414.0721112670899,9,3726.649001403809,0.37266490014038095,9.037774787969381,-1.17379842980323,0.7904351424436852,23.305723215050747,mean_reversion_buyback_short_satellite,-15,-6,44
2026-02-18 13:25:00-05:00,BUY,414.0,414.06210000000004,9,3726.5589000000004,0.37265589000000005,5.961038171278948,-1.215385637252277,1.0579865852597266,23.513613128194635,mean_reversion_buyback_short_satellite,-6,3,53
2026-02-18 13:41:00-05:00,BUY,413.31500244140625,413.3769996917725,12,4960.52399630127,0.49605239963012704,-0.49605239963012704,-6.007501468125195,0.8583688363295952,39.38536387398456,zscore_downside_entry,3,15,65
2026-02-18 15:55:00-05:00,SELL,411.9599914550781,411.89819745635987,15,6178.4729618453985,0.6178472961845399,-24.85518175205714,-10.986519504714689,1.7907944625462777,60.13246832002216,eod_force_flatten,15,0,50
2026-02-19 10:05:00-05:00,SELL,409.55999755859375,409.49856355896,15,6142.4784533843995,0.61424784533844,-0.61424784533844,3.3533225330498975,0.7436523055468718,67.22620835514525,zscore_upside_sell,0,-15,35
2026-02-19 13:02:00-05:00,BUY,408.9408874511719,409.0022285842896,9,3681.0200572586064,0.36810200572586066,4.098912766307647,-1.503689542684514,1.3690777223512105,39.88645481425462,mean_reversion_buyback_short_satellite,-15,-6,44
2026-02-19 13:03:00-05:00,BUY,409.2998962402344,409.3612912246704,9,3684.2516210220338,0.3684251621022034,0.45520884363508657,-1.3046748640254084,0.841519904637475,31.017631874102758,mean_reversion_buyback_short_satellite,-6,3,53
2026-02-19 13:59:00-05:00,SELL,410.75,410.68838750000003,18,7392.390975,0.7392390975,3.2420497284888268,1.411784794929802,1.9487827148604062,13.651107496562744,mean_reversion_exit_long_satellite,3,-15,35
2026-02-19 14:14:00-05:00,BUY,409.6549987792969,409.7164470291138,19,7784.6124935531625,0.7784612493553162,13.80064581393826,-1.324639537543087,1.2495047074161032,13.23471920897179,mean_reversion_buyback_short_satellite,-15,4,54
2026-02-19 15:11:00-05:00,SELL,410.6459045410156,410.5843076553345,19,7801.101845451355,0.7801101845451356,2.6913323203376804,1.160404713069999,0.8833888419801733,11.666653911824685,mean_reversion_exit_long_satellite,4,-15,35
2026-02-19 15:55:00-05:00,BUY,410.5150146484375,410.5765919006348,15,6158.648878509523,0.6158648878509523,-0.5001285673556224,0.611033267170669,1.9046253191169846,7.420187708278011,eod_force_flatten,-15,0,50
2026-02-20 10:48:00-05:00,SELL,412.35150146484375,412.28964873962406,15,6184.344731094361,0.6184344731094361,-0.6184344731094361,3.3364274551934283,1.0942610577447167,71.36765731390574,zscore_upside_sell,0,-15,35
2026-02-20 12:10:00-05:00,BUY,409.489990234375,409.5514137329102,9,3685.9627235961916,0.36859627235961917,24.275518788065163,-1.5971758897687758,1.311917967027883,18.27530020385739,mean_reversion_buyback_short_satellite,-15,-6,44
2026-02-20 12:11:00-05:00,BUY,409.010009765625,409.07136126708986,9,3681.6422514038086,0.3681642251403809,18.941560610064823,-2.076374716425258,1.9460738389196868,29.803652976463766,mean_reversion_buyback_short_satellite,-6,3,53
2026-02-20 12:33:00-05:00,BUY,407.5799865722656,407.6411235702515,9,3668.770112132264,0.3668770112132264,-0.3668770112132264,-3.2761138371639102,0.8601661457476558,57.02911150848357,zscore_downside_entry,3,12,62
2026-02-20 12:43:00-05:00,BUY,407.8800048828125,407.94118688354496,3,1223.8235606506348,0.1223823560650635,-0.1223823560650635,-3.2061788974879417,1.0015096070008949,46.923087235168126,zscore_downside_entry,12,15,65
2026-02-20 13:07:00-05:00,SELL,410.55999755859375,410.49841355895995,9,3694.4857220306394,0.369448572203064,22.231619507935523,1.1474075008137414,1.1423312665085406,19.62987977230488,mean_reversion_exit_long_satellite,15,6,56
2026-02-20 13:12:00-05:00,SELL,410.45001220703125,410.3884447052002,9,3693.4960023468016,0.36934960023468016,14.03821599729911,1.5255572244869546,0.7218488365867198,16.78283367660653,mean_reversion_exit_long_satellite,6,-3,47
