date,daily_pnl
2026-02-17,4.051330939184446
2026-02-18,13.948014875988807
2026-02-19,23.893016036511888
2026-02-20,8.387376471887071
2026-02-23,30.65389925672487
2026-02-24,-21.696211753987
2026-02-26,37.20081225302181
