timestamp,action,price,exec_price,qty,gross_notional,commission,realized_pnl_approx,zscore,regime,reason,satellite_before,satellite_after,working_after
2026-01-30 11:56:00-05:00,BUY,9.25,9.251387500000002,852,7882.1821500000015,4.26,-4.26,-3.142987084758562,RANGE,zscore_downside_entry,0,852,4975
2026-01-30 15:56:00-05:00,SELL,8.84,8.838674,852,7530.550248,4.26,-355.891902000002,-11.795094148376299,DOWNTREND,eod_force_flatten,852,0,4123
2026-02-02 10:40:00-05:00,SELL,8.73,8.7286905,1318,11504.414079000002,6.59,-6.59,2.9027760223085353,RANGE,zscore_upside_sell,0,-1318,2805
2026-02-02 10:58:00-05:00,BUY,8.68,8.681302,1318,11441.956036000001,6.59,55.86804300000037,-0.5481861545771108,RANGE,mean_reversion_buyback_short,-1318,0,4123
2026-02-03 10:52:00-05:00,SELL,8.96,8.958656000000001,1705,15274.508480000002,8.525,-8.525,3.035828393375507,RANGE,zscore_upside_sell,0,-1705,2418
2026-02-03 11:16:00-05:00,BUY,8.81,8.811321500000002,1705,15023.303157500002,8.525,242.6803224999991,-0.5938750771947601,RANGE,mean_reversion_buyback_short,-1705,0,4123
2026-02-03 12:38:00-05:00,BUY,8.72,8.721308000000002,762,6645.636696000001,3.81,-3.81,-2.790881223118778,RANGE,zscore_downside_entry,0,762,4885
2026-02-03 15:34:00-05:00,SELL,8.76,8.758685999999999,762,6674.118731999999,3.81,24.672035999997565,0.8697061447598224,RANGE,mean_reversion_exit_long,762,0,4123
2026-02-04 10:50:00-05:00,BUY,8.52,8.521278,1534,13071.640452000001,7.67,-7.67,-2.5189430695618187,RANGE,zscore_downside_entry,0,1534,5657
2026-02-04 14:50:00-05:00,SELL,8.49,8.4887265,1534,13021.706451,7.67,-57.604001000000444,0.8408853720364872,RANGE,mean_reversion_exit_long,1534,0,4123
2026-02-04 15:44:00-05:00,SELL,8.55,8.5487175,1530,13079.537775,7.65,-7.65,2.996890214275842,RANGE,zscore_upside_sell,0,-1530,2593
2026-02-04 15:56:00-05:00,BUY,8.53,8.5312795,1530,13052.857635,7.65,19.030140000000436,3.1983743259381745,RANGE,eod_force_flatten,-1530,0,4123
2026-02-05 10:54:00-05:00,BUY,8.0,8.0012,1554,12433.864800000001,7.7700000000000005,-7.7700000000000005,-2.678599705501418,RANGE,zscore_downside_entry,0,1554,5677
2026-02-05 12:32:00-05:00,SELL,8.07,8.068789500000001,1554,12538.898883000002,7.7700000000000005,97.26408300000064,0.6594547694296413,RANGE,mean_reversion_exit_long,1554,0,4123
2026-02-06 11:06:00-05:00,SELL,8.29,8.2887565,1545,12806.1287925,7.7250000000000005,-7.7250000000000005,2.810408077232499,RANGE,zscore_upside_sell,0,-1545,2578
2026-02-06 15:56:00-05:00,BUY,8.49,8.4912735,1545,13119.0175575,7.7250000000000005,-320.61376500000046,5.189195085348651,RANGE,eod_force_flatten,-1545,0,4123
2026-02-09 10:50:00-05:00,SELL,9.33,9.3286005,1690,15765.334845000001,8.45,-8.45,2.7262994938445666,RANGE,zscore_upside_sell,0,-1690,2433
2026-02-09 11:06:00-05:00,BUY,9.16,9.161374,1690,15482.72206,8.45,274.16278499999993,-0.6117775085949418,RANGE,mean_reversion_buyback_short,-1690,0,4123
2026-02-09 12:12:00-05:00,BUY,9.08,9.081362,854,7755.483148,4.2700000000000005,-4.2700000000000005,-3.4867007045535408,RANGE,zscore_downside_entry,0,854,4977
2026-02-09 15:46:00-05:00,SELL,9.17,9.1686245,854,7830.005323,4.2700000000000005,70.25217499999964,0.6565831399304095,RANGE,mean_reversion_exit_long,854,0,4123
2026-02-10 10:32:00-05:00,SELL,9.3,9.298605,1703,15835.524315,8.515,-8.515,3.253150925988512,RANGE,zscore_upside_sell,0,-1703,2420
2026-02-10 13:20:00-05:00,BUY,9.19,9.1913785,1703,15652.917585500001,8.515,174.09172949999908,-0.8391987855752946,RANGE,mean_reversion_buyback_short,-1703,0,4123
2026-02-10 13:56:00-05:00,BUY,9.06,9.061359000000001,1916,17361.563844000004,9.58,-9.58,-3.300821932422229,RANGE,zscore_downside_entry,0,1916,6039
2026-02-10 15:56:00-05:00,SELL,8.98,8.978653000000001,1916,17203.099148,9.58,-168.0446959999999,-4.744438239001335,RANGE,eod_force_flatten,1916,0,4123
2026-02-11 12:04:00-05:00,BUY,8.71,8.711306500000001,1062,9251.407503,5.3100000000000005,-5.3100000000000005,-4.609922372218063,RANGE,zscore_downside_entry,0,1062,5185
2026-02-11 15:50:00-05:00,SELL,8.8,8.798680000000001,1062,9344.198160000002,5.3100000000000005,87.480657,0.6392653062554917,RANGE,mean_reversion_exit_long,1062,0,4123
2026-02-12 11:52:00-05:00,BUY,8.03,8.0312045,779,6256.3083055,3.895,-3.895,-2.7678765222690793,RANGE,zscore_downside_entry,0,779,4902
2026-02-12 15:56:00-05:00,SELL,7.77,7.7688345,779,6051.9220755,3.895,-208.28122999999982,-6.045196891768015,RANGE,eod_force_flatten,779,0,4123
2026-02-13 10:48:00-05:00,BUY,7.83,7.8311745,1561,12224.4633945,7.805000000000001,-7.805000000000001,-2.7116115710786257,RANGE,zscore_downside_entry,0,1561,5684
2026-02-13 11:40:00-05:00,SELL,7.96,7.958806,1561,12423.696166,7.805000000000001,191.4277714999995,0.5329404502528852,RANGE,mean_reversion_exit_long,1561,0,4123
2026-02-17 10:12:00-05:00,BUY,7.33,7.3310995000000005,1593,11678.4415035,7.965,-7.965,-2.529701436393551,RANGE,zscore_downside_entry,0,1593,5716
