symbol,total_return,buy_hold_return,alpha_pct,sharpe,max_dd,trade_count,win_rate,profit_factor,avg_trades_per_day,final_equity,n_days
AFRM,-2.9595163090109455,-6.5472655035370035,3.587749194526058,-1.8628807222622126,9.260913304346069,91,51.64835164835166,3.817686583631257,13.0,48520.24184549453,7
