date,open,high,low,close,adj_close,volume
2025-03-05,46.70000076293945,48.290000915527344,44.91999816894531,48.119998931884766,48.119998931884766,33830100
2025-03-06,46.22999954223633,48.790000915527344,44.65999984741211,44.84000015258789,44.84000015258789,40627600
2025-03-07,43.63999938964844,45.369998931884766,40.95000076293945,44.41999816894531,44.41999816894531,53582200
2025-03-10,40.92499923706055,41.196998596191406,35.22999954223633,35.630001068115234,35.630001068115234,89410600
2025-03-11,36.19499969482422,38.349998474121094,35.56999969482422,36.36000061035156,36.36000061035156,69609300
2025-03-12,38.9900016784668,39.67100143432617,36.85100173950195,38.91999816894531,38.91999816894531,50844300
2025-03-13,38.27000045776367,38.68000030517578,35.90999984741211,36.02000045776367,36.02000045776367,47786300
2025-03-14,37.400001525878906,39.459999084472656,37.0099983215332,39.2400016784668,39.2400016784668,37821400
2025-03-17,39.349998474121094,42.91999816894531,38.959999084472656,42.02000045776367,42.02000045776367,45895500
2025-03-18,40.79999923706055,41.560001373291016,38.849998474121094,40.099998474121094,40.099998474121094,44644600
2025-03-19,40.775001525878906,43.84000015258789,40.17599868774414,42.79999923706055,42.79999923706055,56447100
2025-03-20,42.20000076293945,44.2400016784668,41.93000030517578,43.65999984741211,43.65999984741211,49146600
2025-03-21,41.95000076293945,44.72999954223633,41.5,44.36000061035156,44.36000061035156,43674200
2025-03-24,46.400001525878906,48.9900016784668,46.099998474121094,48.36000061035156,48.36000061035156,50762000
2025-03-25,48.75,49.880001068115234,47.20000076293945,48.150001525878906,48.150001525878906,43367900
2025-03-26,47.97999954223633,48.0,43.79999923706055,44.72999954223633,44.72999954223633,44462500
2025-03-27,44.11000061035156,45.59000015258789,43.2400016784668,43.9900016784668,43.9900016784668,51945500
2025-03-28,42.689998626708984,43.06999969482422,40.56999969482422,41.91999816894531,41.91999816894531,44330400
2025-03-31,39.775001525878906,41.95000076293945,38.8380012512207,41.619998931884766,41.619998931884766,40954800
2025-04-01,41.79999923706055,43.369998931884766,40.61000061035156,42.15999984741211,42.15999984741211,42942700
2025-04-02,40.689998626708984,43.5989990234375,40.54999923706055,42.68000030517578,42.68000030517578,44551400
2025-04-03,37.974998474121094,39.88999938964844,37.439998626708984,38.2599983215332,38.2599983215332,62216600
2025-04-04,35.625,36.25,31.59000015258789,34.5099983215332,34.5099983215332,80694700
2025-04-07,30.67300033569336,37.108001708984375,29.65999984741211,35.40999984741211,35.40999984741211,81135600
2025-04-08,37.1349983215332,37.849998474121094,33.084999084472656,34.16999816894531,34.16999816894531,63299900
2025-04-09,33.709999084472656,42.68000030517578,33.54999923706055,42.209999084472656,42.209999084472656,88299900
2025-04-10,40.29999923706055,42.130001068115234,37.779998779296875,40.5099983215332,40.5099983215332,64055500
2025-04-11,40.73500061035156,43.790000915527344,40.08000183105469,43.68000030517578,43.68000030517578,51352100
2025-04-14,45.0099983215332,45.09000015258789,42.5099983215332,44.13999938964844,44.13999938964844,45143500
2025-04-15,44.189998626708984,45.560001373291016,43.6870002746582,44.08000183105469,44.08000183105469,30788300
2025-04-16,41.86000061035156,43.13999938964844,40.06999969482422,40.65999984741211,40.65999984741211,46736500
2025-04-17,41.029998779296875,41.75,40.119998931884766,41.18000030517578,41.18000030517578,23940000
2025-04-21,40.72999954223633,41.558998107910156,39.209999084472656,39.849998474121094,39.849998474121094,27727700
2025-04-22,41.029998779296875,43.369998931884766,40.8120002746582,42.09000015258789,42.09000015258789,39232000
2025-04-23,45.29999923706055,47.220001220703125,44.27000045776367,44.65999984741211,44.65999984741211,48982800
2025-04-24,45.09000015258789,48.279998779296875,44.959999084472656,48.150001525878906,48.150001525878906,42991300
2025-04-25,48.900001525878906,49.9900016784668,48.47999954223633,49.45000076293945,49.45000076293945,34624100
2025-04-28,50.52000045776367,51.06999969482422,47.7400016784668,48.93000030517578,48.93000030517578,35081000
2025-04-29,49.439998626708984,49.880001068115234,48.459999084472656,49.369998931884766,49.369998931884766,28708400
2025-04-30,46.40999984741211,49.900001525878906,46.18000030517578,49.11000061035156,49.11000061035156,49380900
2025-05-01,51.125,51.29999923706055,46.529998779296875,46.619998931884766,46.619998931884766,88530700
2025-05-02,46.775001525878906,50.06999969482422,46.709999084472656,48.59000015258789,48.59000015258789,59187300
2025-05-05,47.209999084472656,48.34000015258789,45.560001373291016,48.04999923706055,48.04999923706055,37137900
2025-05-06,46.32500076293945,48.880001068115234,45.82500076293945,48.689998626708984,48.689998626708984,31103100
2025-05-07,48.849998474121094,50.5099983215332,48.31999969482422,49.9900016784668,49.9900016784668,38651800
2025-05-08,51.729000091552734,54.84000015258789,51.61000061035156,54.06999969482422,54.06999969482422,49440000
2025-05-09,54.939998626708984,56.314998626708984,53.742000579833984,54.650001525878906,54.650001525878906,44325500
2025-05-12,59.18000030517578,59.33000183105469,55.888999938964844,57.43000030517578,57.43000030517578,41385900
2025-05-13,58.91999816894531,63.415000915527344,58.81999969482422,62.56999969482422,62.56999969482422,57297900
2025-05-14,62.375,63.779998779296875,61.09000015258789,61.38999938964844,61.38999938964844,41568200
2025-05-15,60.30500030517578,60.83000183105469,57.68000030517578,60.68000030517578,60.68000030517578,36789200
2025-05-16,60.904998779296875,62.13999938964844,60.459999084472656,61.7599983215332,61.7599983215332,24538700
2025-05-19,59.85499954223633,64.36000061035156,59.68000030517578,64.2699966430664,64.2699966430664,34290800
2025-05-20,64.04000091552734,65.27999877929688,63.349998474121094,64.91000366210938,64.91000366210938,31331800
2025-05-21,64.05999755859375,66.88999938964844,63.31999969482422,63.86000061035156,63.86000061035156,40230100
2025-05-22,64.88999938964844,65.875,63.75,64.7699966430664,64.7699966430664,27235000
2025-05-23,62.849998474121094,64.45999908447266,62.63199996948242,63.16999816894531,63.16999816894531,28585500
2025-05-27,64.95999908447266,67.12999725341797,63.83000183105469,66.0199966430664,66.0199966430664,29735900
2025-05-28,66.13999938964844,66.61000061035156,64.80999755859375,65.13999938964844,65.13999938964844,17994200
2025-05-29,66.32499694824219,66.53500366210938,63.630001068115234,63.95000076293945,63.95000076293945,21300500
2025-05-30,63.59000015258789,66.48999786376953,62.91999816894531,66.1500015258789,66.1500015258789,35691700
2025-06-02,66.02999877929688,68.19999694824219,65.37999725341797,67.9800033569336,67.9800033569336,30252600
2025-06-03,69.9000015258789,72.72000122070312,69.05999755859375,71.72000122070312,71.72000122070312,43343500
2025-06-04,72.95999908447266,73.0,71.12999725341797,72.2699966430664,72.2699966430664,31915100
2025-06-05,73.55000305175781,76.75,71.19999694824219,72.51000213623047,72.51000213623047,64664700
2025-06-06,74.5999984741211,77.80000305175781,73.0999984741211,74.87999725341797,74.87999725341797,66229100
2025-06-09,72.05999755859375,73.7300033569336,68.55999755859375,73.4000015258789,73.4000015258789,65748800
2025-06-10,73.23999786376953,74.63999938964844,70.75,72.51000213623047,72.51000213623047,39178600
2025-06-11,73.05000305175781,75.38999938964844,72.31999969482422,74.87999725341797,74.87999725341797,34056700
2025-06-12,73.5260009765625,75.58999633789062,73.2300033569336,73.83999633789062,73.83999633789062,22611100
2025-06-13,72.0,74.81999969482422,71.69000244140625,72.5999984741211,72.5999984741211,27789300
