symbol,total_return,buy_hold_return,alpha_pct,sharpe,max_dd,trade_count,win_rate,profit_factor,avg_trades_per_day,final_equity,n_days
HUT,-2.170841792014222,1.351864200845987,-3.522705992860209,-0.7576632233986454,15.31677147870446,67,23.88059701492537,0.38082751049587027,9.571428571428571,48914.57910399289,7
