date,daily_pnl
2026-02-17,96.45875744481488
2026-02-18,8.753141024797456
2026-02-19,40.60755465550849
2026-02-20,217.75479203258936
2026-02-23,-0.010642770016564773
2026-02-24,-17.0204311668248
2026-02-26,65.66983023052214
