timestamp,action,price,exec_price,qty,gross_notional,commission,realized_pnl_approx,zscore,regime,reason,satellite_before,satellite_after,working_after
2026-02-23 10:56:00-05:00,BUY,195.99000549316406,196.01940399398805,25,4900.485099849701,0.4900485099849702,-0.4900485099849702,-2.2714083930079676,RANGE,zscore_downside_entry,0,25,229
2026-02-23 11:06:00-05:00,BUY,195.25999450683594,195.28928350601197,25,4882.232087650299,0.48822320876502995,-0.48822320876502995,-2.4585408323294016,RANGE,zscore_downside_entry,25,50,254
2026-02-23 12:00:00-05:00,BUY,196.0,196.0294,12,2352.3528,0.23523528000000002,-0.23523528000000002,-2.727610328878417,RANGE,zscore_downside_entry,50,62,266
2026-02-23 12:24:00-05:00,SELL,196.77999877929688,196.75048177948,12,2361.00578135376,0.23610057813537602,12.046457388527772,0.7385229762721331,RANGE,mean_reversion_exit_long,62,50,254
2026-02-23 12:26:00-05:00,SELL,196.87010192871094,196.84057141342163,12,2362.0868569610593,0.23620868569610595,13.12742488826661,0.8865945820533131,RANGE,mean_reversion_exit_long,50,38,242
2026-02-23 12:36:00-05:00,BUY,194.92640686035156,194.95564582138064,12,2339.467749856568,0.2339467749856568,-0.2339467749856568,-3.328204799413879,RANGE,zscore_downside_entry,38,50,254
2026-02-23 12:50:00-05:00,BUY,195.18499755859375,195.21427530822757,12,2342.571303698731,0.23425713036987308,-0.23425713036987308,-2.0908113592040682,RANGE,zscore_downside_entry,50,62,266
2026-02-23 13:26:00-05:00,SELL,196.6280059814453,196.5985117805481,12,2359.1821413665775,0.23591821413665776,13.205075872226617,0.6725340551145053,RANGE,mean_reversion_exit_long,62,50,254
2026-02-23 13:28:00-05:00,SELL,196.63499450683594,196.60549925765991,12,2359.265991091919,0.23592659910919192,13.288917212595763,0.6780422437319404,RANGE,mean_reversion_exit_long,50,38,242
2026-02-23 13:42:00-05:00,BUY,195.27499389648438,195.30428514556885,25,4882.607128639222,0.4882607128639222,-0.4882607128639222,-2.633640140603136,RANGE,zscore_downside_entry,38,63,267
2026-02-23 15:56:00-05:00,SELL,196.3000030517578,196.27055805130004,63,12365.045157231903,1.2365045157231904,53.02122435628008,0.6440713655439649,RANGE,eod_force_flatten,63,0,204
2026-02-24 10:28:00-05:00,SELL,212.4600067138672,212.42813771286012,25,5310.703442821503,0.5310703442821503,-0.5310703442821503,2.4896260128992083,RANGE,zscore_upside_sell,0,-25,179
2026-02-24 10:40:00-05:00,BUY,209.5,209.531425,25,5238.285625,0.5238285625000001,71.8939892590027,-1.164405609115679,RANGE,mean_reversion_buyback_short,-25,0,204
2026-02-24 11:56:00-05:00,SELL,212.5800018310547,212.54811483078004,12,2550.5773779693604,0.2550577377969361,-0.2550577377969361,2.9443764135502684,RANGE,zscore_upside_sell,0,-12,192
2026-02-24 12:04:00-05:00,SELL,212.897705078125,212.86577042236328,12,2554.3892450683593,0.2554389245068359,-0.2554389245068359,2.2706155201242013,RANGE,zscore_upside_sell,-12,-24,180
2026-02-24 12:12:00-05:00,SELL,214.22999572753906,214.19786122817993,12,2570.374334738159,0.2570374334738159,-0.2570374334738159,2.565650176283617,RANGE,zscore_upside_sell,-24,-36,168
2026-02-24 12:24:00-05:00,SELL,214.83999633789062,214.80777033843995,12,2577.6932440612795,0.257769324406128,-0.257769324406128,3.422527228690057,RANGE,zscore_upside_sell,-36,-48,156
2026-02-24 12:36:00-05:00,SELL,215.0290985107422,214.99684414596558,12,2579.962129751587,0.2579962129751587,-0.2579962129751587,7.029314459621893,RANGE,zscore_upside_sell,-48,-60,144
2026-02-24 12:44:00-05:00,SELL,215.47000122070312,215.43768072052004,12,2585.2521686462405,0.25852521686462404,-0.25852521686462404,13.079119460834134,RANGE,zscore_upside_sell,-60,-72,132
2026-02-24 12:52:00-05:00,SELL,216.25,216.2175625,12,2594.6107500000003,0.25946107500000004,-0.25946107500000004,12.341578927800592,RANGE,zscore_upside_sell,-72,-84,120
2026-02-24 13:00:00-05:00,SELL,216.11500549316406,216.08258824234008,12,2592.991058908081,0.2592991058908081,-0.2592991058908081,12.157456676348065,RANGE,zscore_upside_sell,-84,-96,108
2026-02-24 15:56:00-05:00,BUY,213.9499969482422,213.98208944778443,96,20542.280586987305,2.0542280586987305,61.51549409706515,2.1608857166845197,RANGE,eod_force_flatten,-96,0,204
2026-02-25 11:14:00-05:00,BUY,211.5,211.53172500000002,25,5288.293125,0.5288293125000001,-0.5288293125000001,-2.4473178863180096,RANGE,zscore_downside_entry,0,25,229
2026-02-25 11:24:00-05:00,BUY,211.5800018310547,211.61173883132938,25,5290.293470783235,0.5290293470783235,-0.5290293470783235,-3.7729068258730316,RANGE,zscore_downside_entry,25,50,254
2026-02-25 11:32:00-05:00,SELL,212.7899932861328,212.7580747871399,12,2553.0968974456787,0.25530968974456786,13.980804767957547,0.6280643161834828,RANGE,mean_reversion_exit_long,50,38,242
2026-02-25 11:36:00-05:00,SELL,212.94000244140625,212.90806144104005,12,2554.896737292481,0.2554896737292481,15.780464630774755,0.6920849854436787,RANGE,mean_reversion_exit_long,38,26,230
2026-02-25 11:38:00-05:00,SELL,213.41000366210938,213.37799216156006,12,2560.5359059387206,0.25605359059387206,21.419069360150267,1.3126872617791958,RANGE,mean_reversion_exit_long,26,14,218
2026-02-25 11:40:00-05:00,SELL,213.52999877929688,213.49796927947997,12,2561.9756313537596,0.25619756313537595,22.858650802647755,1.242232015114398,RANGE,mean_reversion_exit_long,14,2,206
2026-02-25 11:42:00-05:00,SELL,213.89999389648438,213.8679088973999,12,2566.4149067687986,0.25664149067687986,4.335712472793493,1.525969467401687,RANGE,mean_reversion_exit_long,2,-10,194
2026-02-25 11:54:00-05:00,BUY,211.8000030517578,211.8317730522156,12,2541.9812766265873,0.25419812766265876,20.107160324180388,-1.078622223052668,RANGE,mean_reversion_buyback_short,-10,2,206
2026-02-25 12:40:00-05:00,SELL,212.8000030517578,212.76808305130004,12,2553.2169966156007,0.2553216996615601,1.6172982985073263,0.6345735309392754,RANGE,mean_reversion_exit_long,2,-10,194
2026-02-25 12:54:00-05:00,BUY,212.36000061035156,212.39185461044315,12,2548.7022553253178,0.2548702255325318,3.507414183036385,-1.6033790121440987,RANGE,mean_reversion_buyback_short,-10,2,206
2026-02-25 13:36:00-05:00,SELL,212.8300018310547,212.79807733078005,25,5319.951933269501,0.5319951933269501,0.2804502473468481,1.1133460928067553,RANGE,mean_reversion_exit_long,2,-23,181
2026-02-25 14:22:00-05:00,BUY,212.42999267578125,212.46185717468265,25,5311.546429367067,0.5311546429367067,7.201908947303429,-0.7771210371601386,RANGE,mean_reversion_buyback_short,-23,2,206
2026-02-25 15:56:00-05:00,SELL,210.8699951171875,210.83836461791992,2,421.67672923583984,0.04216767292358398,-3.2891527864490384,-8.17709870545863,RANGE,eod_force_flatten,2,0,204
2026-02-26 10:20:00-05:00,BUY,202.4149932861328,202.44535553512574,25,5061.133888378144,0.5061133888378144,-0.5061133888378144,-2.9911820474434365,RANGE,zscore_downside_entry,0,25,229
2026-02-26 10:28:00-05:00,BUY,202.5500946044922,202.5804771186829,25,5064.511927967073,0.5064511927967073,-0.5064511927967073,-2.0649266039041385,RANGE,zscore_downside_entry,25,50,254
2026-02-26 11:14:00-05:00,BUY,203.1750030517578,203.2054793022156,25,5080.13698255539,0.508013698255539,-0.508013698255539,-2.773114490954357,RANGE,zscore_downside_entry,50,75,279
2026-02-26 11:22:00-05:00,BUY,203.22999572753906,203.2604802268982,25,5081.512005672455,0.5081512005672456,-0.5081512005672456,-3.6022413063303254,RANGE,zscore_downside_entry,75,100,304
2026-02-26 11:30:00-05:00,BUY,203.3699951171875,203.4005006164551,2,406.8010012329102,0.04068010012329102,-0.04068010012329102,-2.381359219071344,RANGE,zscore_downside_entry,100,102,306
2026-02-26 13:40:00-05:00,SELL,203.7899932861328,203.7594247871399,25,5093.985619678498,0.5093985619678498,21.393915771929024,0.652964830889722,RANGE,mean_reversion_exit_long,102,77,281
2026-02-26 14:02:00-05:00,SELL,203.6199951171875,203.58945211791993,25,5089.736302947998,0.5089736302947999,17.145023973103097,0.6754884497160575,RANGE,mean_reversion_exit_long,77,52,256
2026-02-26 14:04:00-05:00,SELL,203.7100067138672,203.6794502128601,25,5091.9862553215025,0.5091986255321502,19.39475135137002,0.9230814761513203,RANGE,mean_reversion_exit_long,52,27,231
2026-02-26 14:06:00-05:00,SELL,203.75,203.7194375,25,5092.9859375,0.50929859375,20.39433356164952,1.0801910406480608,RANGE,mean_reversion_exit_long,27,2,206
