ticker,report_date,disclosure_date,eps,revenue,roe,gross_margin
OMAB,2024-09-30,2024-09-30,28.56,3702936000.0,0.14963450203455175,0.7228736872578948
OMAB,2024-12-31,2024-12-31,24.56,4115120000.0,0.11432449083629552,0.6673598825793658
OMAB,2025-03-31,2025-03-31,26.64,3568813000.0,0.1100874489863774,0.7396321970358212
OMAB,2025-06-30,2025-06-30,27.68,4353173000.0,0.15618866863999095,0.6575153342171332
OMAB,2025-09-30,2025-09-30,31.2,3929012000.0,0.14961814067977822,0.757477197829887
