ticker,report_date,disclosure_date,eps,revenue,roe,gross_margin
UFCS,2024-06-30,2024-06-30,,,,
UFCS,2024-09-30,2024-09-30,,322964000.0,0.025130341056446553,
UFCS,2024-12-31,2024-12-31,1.21,331738000.0,0.04023128960975316,
UFCS,2025-03-31,2025-03-31,0.67,331111000.0,0.02080201767818926,
UFCS,2025-06-30,2025-06-30,0.87,336579000.0,0.027134762105223326,
UFCS,2025-09-30,2025-09-30,1.49,354018000.0,0.043606899214541715,
UFCS,2025-12-31,2025-12-31,1.45,,,
