ticker,report_date,disclosure_date,eps,revenue,roe,gross_margin
HDB,2024-06-30,2024-06-30,32.385,724169900000.0,0.03462295469206253,
HDB,2024-09-30,2024-09-30,,195554500000.0,0.02392673201729757,
HDB,2024-12-31,2024-12-31,34.5,652796600000.0,0.03515920230158174,
HDB,2025-03-31,2025-03-31,36.78,953058900000.0,0.020051683940715898,
HDB,2025-06-30,2025-06-30,31.68,853464600000.0,0.02996109606249899,
