ticker,report_date,disclosure_date,eps,revenue,roe,gross_margin
PBFS,2024-06-30,2024-06-30,,20886000.0,0.01325338585226353,
PBFS,2024-09-30,2024-09-30,0.25,22015000.0,0.020763591956576836,
PBFS,2025-03-31,2025-03-31,0.23,22808000.0,0.018548379310011878,
PBFS,2025-06-30,2025-06-30,0.26,24414000.0,0.020528307170428545,
PBFS,2025-09-30,2025-09-30,,24018000.0,0.013781118912278244,
PBFS,2025-12-31,2025-12-31,0.15,,,
