ticker,report_date,disclosure_date,eps,revenue,roe,gross_margin
ADEA,2024-09-30,2024-09-30,0.17,86101000.0,0.051066192509551446,
ADEA,2024-12-31,2024-12-31,0.32,119168000.0,0.09084880134956919,
ADEA,2025-03-31,2025-03-31,0.1,87670000.0,0.030333530182042264,
ADEA,2025-06-30,2025-06-30,0.15,85735000.0,0.04150244716020213,
ADEA,2025-09-30,2025-09-30,0.08,87339000.0,0.02133799991298505,
