ticker,report_date,disclosure_date,eps,revenue,roe,gross_margin
ORKA,2024-06-30,2024-06-30,-0.756601,0.0,,
ORKA,2024-09-30,2024-09-30,-1.46,0.0,-0.08360302364706981,
ORKA,2025-03-31,2025-03-31,-0.4,0.0,-0.05757488518747001,
ORKA,2025-06-30,2025-06-30,-0.46,0.0,-0.07151046728863178,
ORKA,2025-09-30,2025-09-30,-0.55,0.0,-0.06219712361157047,
