ticker,report_date,disclosure_date,eps,revenue,roe,gross_margin
LCTX,2024-06-30,2024-06-30,-0.03,,,
LCTX,2024-09-30,2024-09-30,-0.02,3779000.0,-0.04584051007765993,0.9899444297433183
LCTX,2024-12-31,2024-12-31,,2868000.0,-0.04175756879856088,0.9463040446304045
LCTX,2025-03-31,2025-03-31,-0.02,1502000.0,-0.05237384218251759,0.9760319573901465
LCTX,2025-06-30,2025-06-30,-0.13,2765000.0,-0.6296166167200579,0.9858951175406871
LCTX,2025-09-30,2025-09-30,-0.13,3681000.0,-1.351225045372051,0.9986416734582994
