ticker,report_date,disclosure_date,eps,revenue,roe,gross_margin
ATYR,2024-09-30,2024-09-30,-0.23,0.0,-0.2642020665901263,
ATYR,2024-12-31,2024-12-31,-0.18,0.0,-0.213756266156329,
ATYR,2025-03-31,2025-03-31,-0.17,0.0,-0.1982678214523651,
ATYR,2025-06-30,2025-06-30,-0.22,0.0,-0.26095263544658964,
ATYR,2025-09-30,2025-09-30,-0.26,190000.0,-0.32085748114912443,
