ticker,report_date,disclosure_date,eps,revenue,roe,gross_margin
ERAS,2024-06-30,2024-06-30,,,,
ERAS,2024-09-30,2024-09-30,-0.11,0.0,-0.06932686282613623,
ERAS,2024-12-31,2024-12-31,-0.11,0.0,-0.0761087983678828,
ERAS,2025-03-31,2025-03-31,-0.11,0.0,-0.07751150181976561,
ERAS,2025-06-30,2025-06-30,-0.12,0.0,-0.09100140225327595,
ERAS,2025-09-30,2025-09-30,-0.11,0.0,-0.08799434297442266,
