date,t0_pnl,bh_pnl,alpha_pnl
2026-02-18,159.0693358439603,125.250244140625,33.81909170333529
2026-02-19,275.34264768857975,195.75042724609375,79.592220442486
2026-02-20,77.68521234301443,-10.500335693359375,88.1855480363738
2026-02-23,63.532359161472414,47.99957275390625,15.532786407566164
2026-02-24,215.7391199342237,221.4996337890625,-5.760513854838791
2026-02-25,-89.00112681821338,-201.75018310546875,112.74905628725537
2026-02-26,-102.62164711169316,-172.2503662109375,69.62871909924434
2026-02-27,-65.84234592327266,-19.249725341796875,-46.592620581475785
