level,key,side,trade_count,win_rate,profit_factor,total_return,buy_hold_return,alpha_pct,cagr,sharpe,max_dd
overall,CAT,long,76,47.368421052631575,54.21551530904147,0.24277164178880817,-2.642024051560432,2.8847956933492402,0.0,0.6989466285376964,2.4168065897870004
