symbol,total_return,buy_hold_return,alpha_pct,sharpe,max_dd,trade_count,win_rate,profit_factor,avg_trades_per_day,final_equity,n_days
AMD,1.5448846031739683,0.1601077360466885,1.3847768671272798,1.3772305278583643,6.564773759249111,78,50.0,6.063771916154139,11.142857142857142,50772.44230158698,7
