date,t0_pnl,bh_pnl,alpha_pnl
2026-02-18,-47.06278193544131,-31.74896240234375,-15.313819533097558
2026-02-19,316.5866315029707,285.06011962890625,31.526511874064454
2026-02-20,346.43973368663865,226.9989013671875,119.44083231945115
2026-02-23,-424.79420135779947,-351.434326171875,-73.35987518592447
2026-02-24,492.9612895756727,422.99957275390625,69.96171682176646
2026-02-25,140.52095519579598,107.000732421875,33.52022277392098
2026-02-26,-147.3632962222182,-245.9991455078125,98.6358492855943
2026-02-27,-215.49225987351383,-187.00103759765625,-28.49122227585758
