date,t0_pnl,bh_pnl,alpha_pnl
2026-02-18,-145.01555724910577,-245.4986572265625,100.48309997745673
2026-02-19,705.0532228232332,522.747802734375,182.30542008885823
2026-02-20,408.20097592647653,238.250732421875,169.95024350460153
2026-02-23,-64.63899067068996,-143.499755859375,78.86076518868504
2026-02-24,626.6333725947479,621.4996337890625,5.133738805685425
2026-02-25,-38.926286219008034,-288.250732421875,249.32444620286697
2026-02-26,-46.0834516723844,-369.4976806640625,323.4142289916781
2026-02-27,-588.5567555607558,-606.005859375,17.449103814244154
