symbol,total_return,buy_hold_return,alpha_pct,sharpe,max_dd,trade_count,win_rate,profit_factor,avg_trades_per_day,final_equity,n_days
AMAT,0.07388064713440556,-0.7413132201549266,0.8151938672893322,0.27973031389689645,5.653330008174368,59,38.983050847457626,5.006462410552076,11.8,50036.94032356721,5
