symbol,total_return,buy_hold_return,alpha_pct,sharpe,max_dd,trade_count,win_rate,profit_factor,avg_trades_per_day,final_equity,n_days
PLTR,6.492708230140565,5.806612016791268,0.6860962133492965,8.353105230700983,2.4721979450758167,66,48.484848484848484,34.60442001740851,13.2,53246.35411507028,5
