timestamp,action,price,exec_price,qty,gross_notional,commission,realized_pnl_approx,zscore,regime,reason,satellite_before,satellite_after,working_after
2026-02-19 10:26:00-05:00,SELL,13.829999923706055,13.827925423717499,364,5033.364854233169,0.503336485423317,-0.503336485423317,2.0445892323496104,RANGE,zscore_upside_sell,0,-364,2566
2026-02-19 10:34:00-05:00,SELL,14.036600112915039,14.034494622898102,363,5094.521548112011,0.5094521548112011,-0.5094521548112011,4.826306620722437,RANGE,zscore_upside_sell,-364,-727,2203
2026-02-19 10:42:00-05:00,SELL,14.104999542236328,14.102883792304993,362,5105.243932814407,0.5105243932814407,-0.5105243932814407,3.562142738963282,RANGE,zscore_upside_sell,-727,-1089,1841
2026-02-19 10:50:00-05:00,SELL,14.020000457763672,14.017897457695007,363,5088.4967771432875,0.5088496777143288,-0.5088496777143288,2.329555855099442,RANGE,zscore_upside_sell,-1089,-1452,1478
2026-02-19 11:02:00-05:00,SELL,14.020000457763672,14.017897457695007,13,182.23266695003508,0.018223266695003508,-0.018223266695003508,2.9997321718498635,RANGE,zscore_upside_sell,-1452,-1465,1465
2026-02-19 15:56:00-05:00,BUY,14.645000457763672,14.647197207832338,1465,21458.143909474376,2.1458143909474376,-956.4299446124079,6.463996832897959,RANGE,eod_force_flatten,-1465,0,2930
2026-02-20 11:18:00-05:00,BUY,14.100000381469727,14.102115381526948,356,5020.353075823594,0.5020353075823594,-0.5020353075823594,-2.328633735630897,RANGE,zscore_downside_entry,0,356,3286
2026-02-20 11:26:00-05:00,BUY,13.9350004196167,13.937090669679643,356,4961.604278405953,0.4961604278405953,-0.4961604278405953,-2.7391998527102217,RANGE,zscore_downside_entry,356,712,3642
2026-02-20 11:42:00-05:00,BUY,13.902600288391113,13.904685678434372,178,2475.034050761318,0.24750340507613183,-0.24750340507613183,-2.37045740517307,RANGE,zscore_downside_entry,712,890,3820
2026-02-20 11:50:00-05:00,BUY,13.914999961853027,13.917087211847306,178,2477.2415237088208,0.24772415237088208,-0.24772415237088208,-3.130065699455113,RANGE,zscore_downside_entry,890,1068,3998
2026-02-20 12:04:00-05:00,BUY,13.899999618530273,13.902084618473054,178,2474.5710620882037,0.2474571062088204,-0.2474571062088204,-6.076805660381439,RANGE,zscore_downside_entry,1068,1246,4176
2026-02-20 12:12:00-05:00,BUY,13.765000343322754,13.767065093374253,178,2450.537586620617,0.2450537586620617,-0.2450537586620617,-7.384532847206101,RANGE,zscore_downside_entry,1246,1424,4354
2026-02-20 12:20:00-05:00,BUY,13.574999809265137,13.577036059236528,41,556.6584784286977,0.05566584784286977,-0.05566584784286977,-4.517909538058199,RANGE,zscore_downside_entry,1424,1465,4395
2026-02-20 15:56:00-05:00,SELL,13.454999923706055,13.452981673717499,1465,19708.618151996136,1.9708618151996136,-709.3527656562683,-5.248644507967595,RANGE,eod_force_flatten,1465,0,2930
