symbol,total_return,buy_hold_return,alpha_pct,sharpe,max_dd,trade_count,win_rate,profit_factor,avg_trades_per_day,final_equity,n_days
SMR,-7.903240063498373,-5.918892179613,-1.9843478838853734,-3.6399272381935583,17.31011047337011,81,32.098765432098766,0.4690946631698267,11.571428571428571,46048.37996825081,7
