date,t0_pnl,bh_pnl,alpha_pnl
2026-02-18,-27.63738771561475,-40.4998779296875,12.86249021407275
2026-02-19,95.97437698514841,59.5001220703125,36.47425491483591
2026-02-20,191.6772321237804,183.25042724609375,8.426804877686664
2026-02-23,-65.86979708062427,-98.48480224609375,32.61500516546948
2026-02-24,38.09465582555276,75.0,-36.90534417444724
2026-02-25,69.79669230073341,59.600067138671875,10.196625162061537
2026-02-26,-406.91104731296946,-422.5006103515625,15.589563038593042
2026-02-27,-172.43073404261668,-115.00015258789062,-57.43058145472605
