symbol,total_return,buy_hold_return,alpha_pct,sharpe,max_dd,trade_count,win_rate,profit_factor,avg_trades_per_day,final_equity,n_days
TTD,-5.5665627922509735,-6.091070728307901,0.5245079360569278,-1.9950808690137387,13.73535209730728,56,17.857142857142858,0.5185104337608399,8.0,47216.71860387451,7
