timestamp,action,price,exec_price,qty,gross_notional,commission,realized_pnl_approx,zscore,regime,reason,satellite_before,satellite_after,working_after
2026-02-23 10:54:00-05:00,BUY,1485.81005859375,1486.0329301025392,3,4458.0987903076175,0.44580987903076175,-0.44580987903076175,-2.448213425474241,RANGE,zscore_downside_entry,0,3,29
2026-02-23 11:04:00-05:00,BUY,1466.5699462890625,1466.789931781006,3,4400.369795343018,0.4400369795343019,-0.4400369795343019,-2.159704505018207,RANGE,zscore_downside_entry,3,6,32
2026-02-23 11:12:00-05:00,BUY,1462.5550537109375,1462.7744369689942,3,4388.323310906982,0.43883233109069825,-0.43883233109069825,-2.189784490962916,RANGE,zscore_downside_entry,6,9,35
2026-02-23 11:44:00-05:00,BUY,1466.129638671875,1466.349558117676,1,1466.349558117676,0.1466349558117676,-0.1466349558117676,-2.464788480456652,RANGE,zscore_downside_entry,9,10,36
2026-02-23 12:04:00-05:00,BUY,1461.97998046875,1462.1992774658204,1,1462.1992774658204,0.14621992774658205,-0.14621992774658205,-7.501586504824285,RANGE,zscore_downside_entry,10,11,37
2026-02-23 12:12:00-05:00,BUY,1464.2950439453125,1464.5146882019044,1,1464.5146882019044,0.14645146882019044,-0.14645146882019044,-7.151856185232337,RANGE,zscore_downside_entry,11,12,38
2026-02-23 12:20:00-05:00,BUY,1466.0899658203125,1466.3098793151858,1,1466.3098793151858,0.14663098793151857,-0.14663098793151857,-5.302671011426482,RANGE,zscore_downside_entry,12,13,39
2026-02-23 13:48:00-05:00,SELL,1476.260009765625,1476.03857076416,3,4428.115712292481,0.4428115712292481,18.557831569357795,1.4034991810413406,RANGE,mean_reversion_exit_long,13,10,36
2026-02-23 13:50:00-05:00,SELL,1474.7449951171875,1474.52378336792,3,4423.57135010376,0.442357135010376,14.013923816856426,0.7621765664905026,RANGE,mean_reversion_exit_long,10,7,33
2026-02-23 14:00:00-05:00,BUY,1467.8175048828125,1468.0376775085451,3,4404.113032525635,0.44041130325256356,-0.44041130325256356,-2.4148059391206376,RANGE,zscore_downside_entry,7,10,36
2026-02-23 14:56:00-05:00,SELL,1474.7049560546875,1474.4837503112792,3,4423.451250933837,0.44234512509338375,15.394447644729139,0.999557275505776,RANGE,mean_reversion_exit_long,10,7,33
2026-02-23 14:58:00-05:00,SELL,1474.0899658203125,1473.8688523254395,3,4421.606556976319,0.4421606556976319,13.549938156605906,0.6394941422256926,RANGE,mean_reversion_exit_long,7,4,30
2026-02-23 15:00:00-05:00,SELL,1475.97998046875,1475.7585834716797,3,4427.2757504150395,0.44272757504150395,19.218564675982446,1.3247416144517616,RANGE,mean_reversion_exit_long,4,1,27
2026-02-23 15:14:00-05:00,SELL,1474.760009765625,1474.53879576416,3,4423.616387292481,0.4423616387292481,4.89161473742583,0.8388690940156694,RANGE,mean_reversion_exit_long,1,-2,24
2026-02-23 15:56:00-05:00,BUY,1486.614990234375,1486.8379824829103,2,2973.6759649658206,0.29736759649658207,-24.895741033996995,3.2326165787929,RANGE,eod_force_flatten,-2,0,26
2026-02-24 11:48:00-05:00,SELL,1510.2989501953125,1510.0724053527833,1,1510.0724053527833,0.15100724053527834,-0.15100724053527834,2.0599699987920586,RANGE,zscore_upside_sell,0,-1,25
2026-02-24 12:10:00-05:00,SELL,1512.0,1511.7732,1,1511.7732,0.15117732,-0.15117732,2.011211248559414,RANGE,zscore_upside_sell,-1,-2,24
2026-02-24 12:26:00-05:00,SELL,1519.9000244140625,1519.6720394104004,1,1519.6720394104004,0.15196720394104005,-0.15196720394104005,3.798504885897033,RANGE,zscore_upside_sell,-2,-3,23
2026-02-24 12:34:00-05:00,SELL,1519.364990234375,1519.1370854858399,1,1519.1370854858399,0.151913708548584,-0.151913708548584,3.187086948512098,RANGE,zscore_upside_sell,-3,-4,22
2026-02-24 12:42:00-05:00,SELL,1521.719970703125,1521.4917127075196,1,1521.4917127075196,0.15214917127075198,-0.15214917127075198,3.6752789651903166,RANGE,zscore_upside_sell,-4,-5,21
2026-02-24 12:50:00-05:00,SELL,1526.0,1525.7711,1,1525.7711,0.15257711,-0.15257711,4.363703575951776,RANGE,zscore_upside_sell,-5,-6,20
2026-02-24 13:00:00-05:00,SELL,1523.699951171875,1523.4713961791992,1,1523.4713961791992,0.15234713961791993,-0.15234713961791993,5.853819902184672,RANGE,zscore_upside_sell,-6,-7,19
2026-02-24 13:12:00-05:00,SELL,1526.6300048828125,1526.4010103820801,1,1526.4010103820801,0.15264010103820802,-0.15264010103820802,10.439939514602681,RANGE,zscore_upside_sell,-7,-8,18
2026-02-24 13:24:00-05:00,SELL,1529.094970703125,1528.8656064575196,1,1528.8656064575196,0.15288656064575196,-0.15288656064575196,12.598422079862145,RANGE,zscore_upside_sell,-8,-9,17
2026-02-24 13:32:00-05:00,SELL,1520.199951171875,1519.9719211791992,3,4559.915763537598,0.4559915763537598,-0.4559915763537598,2.599248539577491,RANGE,zscore_upside_sell,-9,-12,14
2026-02-24 14:36:00-05:00,BUY,1512.3699951171875,1512.5968506164552,3,4537.790551849365,0.45377905518493655,23.398498973684312,-1.6280117831114291,RANGE,mean_reversion_buyback_short,-12,-9,17
2026-02-24 14:38:00-05:00,BUY,1512.3699951171875,1512.5968506164552,3,4537.790551849365,0.45377905518493655,23.398498973684312,-1.3660028049571447,RANGE,mean_reversion_buyback_short,-9,-6,20
2026-02-24 14:40:00-05:00,BUY,1512.1099853515625,1512.3368018493654,3,4537.010405548096,0.45370104055480964,24.17872328958371,-1.3797515992075013,RANGE,mean_reversion_buyback_short,-6,-3,23
