date,t0_pnl,bh_pnl,alpha_pnl
2026-02-18,-357.28488904764527,-245.4986572265625,-111.78623182108277
2026-02-19,628.0599223845493,522.747802734375,105.31211965017428
2026-02-20,461.7115437065804,238.250732421875,223.46081128470541
2026-02-23,-63.594743150955765,-143.499755859375,79.90501270841924
2026-02-24,607.8953148236469,621.4996337890625,-13.604318965415587
2026-02-25,-167.56256207554543,-288.250732421875,120.68817034632957
2026-02-26,-211.1065475208452,-369.4976806640625,158.3911331432173
2026-02-27,-626.5872069778561,-620.4986572265625,-6.088549751293613
