timestamp,action,price,exec_price,qty,gross_notional,commission,realized_pnl_approx,zscore,rvol,vwap_dist_bps,reason,satellite_before,satellite_after,working_after
2026-02-18 10:17:00-05:00,SELL,189.78500366210938,189.75653591156006,20,3795.130718231201,0.37951307182312016,-0.37951307182312016,4.990725052824665,0.8997645145240778,65.25431409886191,zscore_upside_sell,0,-20,30
2026-02-18 11:52:00-05:00,BUY,188.9700927734375,188.99843828735354,21,3968.9672040344244,0.3968967204034425,14.76505576372711,-1.4241868536581537,1.3446664590430635,16.627475655189247,mean_reversion_buyback_short_satellite,-20,1,51
2026-02-18 13:01:00-05:00,SELL,189.52999877929688,189.50156927947998,21,3979.5329548690797,0.397953295486908,0.10517769663953574,2.4708235305094495,0.13772873324856305,14.809427069225743,mean_reversion_exit_long_satellite,1,-20,30
2026-02-18 13:24:00-05:00,BUY,189.14010620117188,189.16847721710207,21,3972.5380215591435,0.3972538021559144,6.264587445402386,-1.3755287584857399,0.7755902156311258,5.8936138518169,mean_reversion_buyback_short_satellite,-20,1,51
2026-02-18 13:43:00-05:00,BUY,188.41990661621094,188.4481696022034,19,3580.5152224418644,0.35805152224418646,-0.35805152224418646,-4.515227465183547,1.7610934982732822,43.3866740881982,zscore_downside_entry,1,20,70
2026-02-18 15:55:00-05:00,SELL,188.21499633789062,188.18676408843996,20,3763.7352817687993,0.37637352817687997,-6.324791418343859,0.44400657157155365,1.589817059866946,6.859321204322005,eod_force_flatten,20,0,50
2026-02-19 10:11:00-05:00,SELL,187.6699981689453,187.64184766921997,20,3752.8369533843993,0.37528369533843997,-0.37528369533843997,3.526095641845991,1.066466006168473,51.57875245490856,zscore_upside_sell,0,-20,30
2026-02-19 11:06:00-05:00,BUY,187.0384979248047,187.06655369949343,40,7482.662147979737,0.7482662147979737,10.75761317973292,-1.2034624817291035,0.39747531918483914,20.46276463190401,mean_reversion_buyback_short_satellite,-20,20,70
2026-02-19 11:20:00-05:00,SELL,187.73500061035156,187.70684036026,40,7508.2736144104,0.75082736144104,12.054905853890503,1.1676676250504319,0.9518504540544076,17.235490330089583,mean_reversion_exit_long_satellite,20,-20,30
2026-02-19 11:40:00-05:00,BUY,187.15499877929688,187.1830720291138,21,3930.8445126113897,0.393084451261139,10.08228217166316,-1.3705566464005223,0.798684483258944,14.106283374781498,mean_reversion_buyback_short_satellite,-20,1,51
2026-02-19 12:01:00-05:00,BUY,186.6649932861328,186.69299303512574,19,3547.166867667389,0.3547166867667389,-0.3547166867667389,-3.732725296459405,1.3437407691930672,37.754908975194375,zscore_downside_entry,1,20,70
2026-02-19 15:33:00-05:00,SELL,187.07000732421875,187.04194682312013,40,7481.677872924805,0.7481677872924806,5.740828978607716,1.1996687926830816,2.8335107314820225,6.272971407798329,mean_reversion_exit_long_satellite,20,-20,30
2026-02-19 15:55:00-05:00,BUY,187.52000427246094,187.54813227310183,20,3750.9626454620366,0.37509626454620365,-10.498805264180207,3.50047969562231,1.6217108260581916,29.78306367911656,eod_force_flatten,-20,0,50
2026-02-20 10:42:00-05:00,SELL,188.5800018310547,188.55171483078004,20,3771.034296615601,0.37710342966156013,-0.37710342966156013,4.116181877749179,1.0351240518506892,54.36768550647654,zscore_upside_sell,0,-20,30
