date,t0_pnl,bh_pnl,alpha_pnl
2026-02-18,-31.28479719470488,-40.4998779296875,9.215080734982621
2026-02-19,77.48206846362154,59.5001220703125,17.981946393309045
2026-02-20,187.30517491647333,183.25042724609375,4.054747670379584
2026-02-23,-74.90521878135041,-98.48480224609375,23.579583464743337
2026-02-24,59.57556730794022,75.0,-15.424432692059781
2026-02-25,66.55396859030589,59.600067138671875,6.95390145163401
2026-02-26,-421.65340905153425,-422.5006103515625,0.8472013000282459
2026-02-27,-145.78350173102808,-115.54489135742188,-30.238610373606207
